,S.No,Province,Country_Region,Date,Month,Year,Lat,Long_,Confirmed,Daily_Confirmed,Deaths,Daily_Deaths,inf_mean,inf_upper,inf_lower,seir_cumulative_mean,seir_cumulative_lower,seir_cumulative_upper,inf_cuml_mean,inf_cuml_lower,inf_cuml_upper,seir_daily_mean,seir_daily_lower,seir_daily_upper,population,mobility_mean,mobility_obs,testing_obs,pneumonia_mean,pneumonia_obs,mask_use_mean,mask_use_obs,hospital_beds_mean,hospital_beds_upper,hospital_beds_lower,icu_beds_mean,icu_beds_upper,icu_beds_lower,all_bed_capacity,icu_bed_capacity,Temp,Wind,Barometer,Visibility,Weather
150,1934,Khyber Pakhtunkhwa,Pakistan,8/7/2020,8,2020,34.485332,72.09169,34359,35,1215,2,9093.82,17459.12,4478.28,22577.34,10743.19,40890.63,10713888.07,3884949.17,16251563.97,58.16,27.67,105.33,38100470.55,-11.1996,1,1,0.7022,0,0.2472,1,3036.5,4744.42,1198.4,584.94,913.94,230.86,23948,643,56.07,7.59,45.43,20.82,Haze.
151,1948,Khyber Pakhtunkhwa,Pakistan,8/8/2020,8,2020,34.485332,72.09169,34432,73,1219,4,8774.72,17020.86,4240.73,22631.08,10768.76,40987.95,10722662.79,3890690.94,16265264.92,53.74,25.57,97.32,38100470.55,-8.9443,1,1,0.7027,0,0.2433,1,2845.6,4473.85,1126.11,549.48,863.88,217.45,23948,643,57.75,7.84,48.64,18.83,Haze.
152,1962,Khyber Pakhtunkhwa,Pakistan,8/9/2020,8,2020,34.485332,72.09169,34539,107,1222,3,8476.65,16604.41,4039.33,22680.07,10792.07,41076.69,10731139.44,3896285.29,16278629.79,49.0,23.31,88.74,38100470.55,-6.8679,1,1,0.7033,0,0.2395,1,2665.52,4218.58,1056.76,516.31,817.13,204.69,23948,643,78.64,11.43,51.98,11.42,Passing clouds.
153,1976,Khyber Pakhtunkhwa,Pakistan,8/10/2020,8,2020,34.485332,72.09169,34635,96,1230,8,8198.29,16205.97,3854.08,22724.1,10813.02,41156.43,10739337.73,3901742.12,16291678.65,44.03,20.95,79.74,38100470.55,-5.0777,1,1,0.7039,0,0.2351,1,2494.64,3976.72,990.2,484.46,772.28,192.3,23948,643,68.34,11.36,50.95,2.01,Partly cloudy.
154,1990,Khyber Pakhtunkhwa,Pakistan,8/11/2020,8,2020,34.485332,72.09169,34692,57,1231,1,7938.4,15824.21,3684.0,22763.08,10831.57,41227.03,10747276.13,3907070.62,16304430.43,38.98,18.55,70.6,38100470.55,-3.6341,1,1,0.7044,0,0.232,1,2339.58,3767.31,929.55,453.83,730.77,180.31,23948,643,69.7,6.48,51.68,20.79,Passing clouds.
155,2004,Khyber Pakhtunkhwa,Pakistan,8/12/2020,8,2020,34.485332,72.09169,34755,63,1231,0,7695.8,15457.87,3528.17,22797.11,10847.76,41288.66,10754971.93,3912279.37,16316902.91,34.03,16.19,61.63,38100470.55,-2.5374,1,1,0.7047,0,0.2289,1,2190.1,3561.92,864.38,425.41,691.88,167.9,23948,643,80.68,9.05,59.48,15.44,Passing clouds.
156,2018,Khyber Pakhtunkhwa,Pakistan,8/13/2020,8,2020,34.485332,72.09169,34947,192,1235,4,7469.39,15135.73,3385.72,22826.47,10861.73,41341.83,10762441.32,3917376.36,16329112.79,29.36,13.97,53.17,38100470.55,-1.7434,1,1,0.7053,0,0.2254,1,2049.15,3365.27,801.24,397.92,653.5,155.59,23948,643,80.68,9.05,59.48,15.44,Passing clouds.
157,2032,Khyber Pakhtunkhwa,Pakistan,8/14/2020,8,2020,34.485332,72.09169,34947,0,1235,0,7258.16,14854.97,3255.87,22851.6,10873.69,41387.36,10769699.48,3922369.02,16341075.77,25.14,11.96,45.53,38100470.55,-1.1867,1,1,0.7064,0,0.2224,1,1916.49,3181.04,743.52,372.75,618.69,144.61,23948,643,72.73,9.34,61.95,0.0,Haze.
158,2046,Khyber Pakhtunkhwa,Pakistan,8/15/2020,8,2020,34.485332,72.09169,35021,74,1236,1,7061.15,14582.86,3137.91,22873.14,10883.94,41426.36,10776760.62,3927264.28,16352806.58,21.54,10.25,39.01,38100470.55,-0.805,1,1,0.7076,0,0.2205,1,1794.92,3019.73,693.57,348.4,586.13,134.62,23948,643,83.25,12.98,59.5,18.76,Thundershowers. Passing clouds.
159,2060,Khyber Pakhtunkhwa,Pakistan,8/16/2020,8,2020,34.485332,72.09169,35091,70,1238,2,6877.48,14318.14,3007.0,22891.87,10892.85,41460.29,10783638.11,3932068.6,16364319.01,18.73,8.91,33.92,38100470.55,-0.5719,1,1,0.7087,0,0.2198,1,1684.68,2872.64,650.83,325.86,555.64,125.89,23948,643,67.59,9.14,48.64,7.36,Passing clouds.
160,2074,Khyber Pakhtunkhwa,Pakistan,8/17/2020,8,2020,34.485332,72.09169,35215,124,1239,1,6706.35,14059.61,2887.05,22908.74,10900.88,41490.83,10790344.46,3936787.99,16375625.99,16.87,8.03,30.55,38100470.55,-0.4873,1,1,0.7098,0,0.2194,1,1584.44,2737.15,614.88,305.85,528.36,118.69,23948,643,68.18,9.16,55.02,3.35,Passing clouds.
161,2088,Khyber Pakhtunkhwa,Pakistan,8/18/2020,8,2020,34.485332,72.09169,35215,0,1239,0,6547.0,13806.06,2778.89,22924.62,10908.44,41519.6,10796891.46,3941428.03,16386739.53,15.88,7.56,28.77,38100470.55,-0.5561,1,1,0.711,0,0.2193,1,1496.71,2617.98,586.45,288.46,504.57,113.03,23948,643,66.61,10.68,62.5,0.0,Haze.
162,2102,Khyber Pakhtunkhwa,Pakistan,8/19/2020,8,2020,34.485332,72.09169,35337,122,1239,0,6398.72,13556.34,2680.88,22940.2,10915.85,41547.81,10803290.17,3945993.86,16397670.74,15.58,7.41,28.21,38100470.55,-0.7795,1,1,0.7116,0,0.2196,1,1418.4,2510.26,550.21,273.11,483.35,105.94,23948,643,87.84,12.07,67.82,22.13,Thundershowers. Passing clouds.
163,2116,Khyber Pakhtunkhwa,Pakistan,8/20/2020,8,2020,34.485332,72.09169,35401,64,1242,3,6260.85,13309.43,2594.05,22955.94,10923.34,41576.32,10809551.03,3950490.21,16408429.87,15.74,7.49,28.51,38100470.55,-1.1532,1,1,0.7124,0,0.2207,1,1349.35,2414.33,522.99,259.84,464.93,100.71,23948,643,87.84,12.07,67.82,22.13,Thundershowers. Passing clouds.
164,2130,Khyber Pakhtunkhwa,Pakistan,8/21/2020,8,2020,34.485332,72.09169,35468,67,1242,0,6132.83,13065.2,2517.6,22972.1,10931.03,41605.59,10815683.86,3954921.44,16419026.33,16.17,7.69,29.28,38100470.55,-1.6724,1,1,0.7142,0,0.2215,1,1289.49,2330.83,503.42,248.46,449.11,97.0,23948,643,60.68,6.27,59.52,18.17,Partly cloudy.
165,2144,Khyber Pakhtunkhwa,Pakistan,8/22/2020,8,2020,34.485332,72.09169,35545,77,1243,1,6014.12,12824.29,2450.78,22988.75,10938.95,41635.75,10821697.97,3959291.52,16429468.66,16.65,7.92,30.15,38100470.55,-2.34,1,1,0.716,0,0.2224,1,1237.03,2257.28,487.28,238.68,435.54,94.02,23948,643,63.48,5.59,45.52,21.58,Partly cloudy.
166,2158,Khyber Pakhtunkhwa,Pakistan,8/23/2020,8,2020,34.485332,72.09169,35602,57,1246,3,5904.25,12587.34,2383.98,23005.73,10947.03,41666.5,10827602.22,3963604.05,16439764.59,16.98,8.08,30.76,38100470.55,-3.1731,1,1,0.7177,0,0.2231,1,1190.66,2192.13,473.97,229.55,422.64,91.38,23948,643,80.14,7.52,57.09,26.28,Partly cloudy.
167,2172,Khyber Pakhtunkhwa,Pakistan,8/24/2020,8,2020,34.485332,72.09169,35766,164,1248,2,5802.82,12354.98,2320.34,23022.7,10955.11,41697.24,10833405.04,3967862.34,16449921.09,16.97,8.07,30.73,38100470.55,-4.1776,1,1,0.7195,0,0.2243,1,1146.41,2128.81,467.07,220.92,410.24,90.01,23948,643,77.16,7.45,54.27,25.55,Haze.
168,2186,Khyber Pakhtunkhwa,Pakistan,8/25/2020,8,2020,34.485332,72.09169,35766,0,1248,0,5709.49,12127.74,2264.48,23039.27,10962.99,41727.24,10839114.53,3972069.4,16459944.37,16.57,7.88,30.0,38100470.55,-5.3171,1,1,0.7212,0,0.225,1,1108.26,2079.13,463.85,213.17,399.92,89.22,23948,643,77.3,6.55,50.8,18.82,Haze.
169,2200,Khyber Pakhtunkhwa,Pakistan,8/26/2020,8,2020,34.485332,72.09169,35796,30,1248,0,5623.95,11911.68,2215.92,23055.13,10970.54,41755.96,10844738.49,3976228.03,16469839.98,15.86,7.55,28.72,38100470.55,-6.4998,1,1,0.7221,0,0.2251,1,1070.47,2029.41,457.77,205.53,389.64,87.89,23948,643,74.32,9.0,58.91,24.89,Haze.
170,2214,Khyber Pakhtunkhwa,Pakistan,8/27/2020,8,2020,34.485332,72.09169,35831,35,1248,0,5545.98,11702.67,2180.66,23070.05,10977.64,41783.0,10850284.47,3980340.8,16479612.84,14.93,7.1,27.04,38100470.55,-7.5843,1,1,0.7233,0,0.225,1,1035.74,1984.5,445.12,198.86,381.02,85.46,23948,643,75.39,7.8,68.64,27.68,Partly cloudy.
171,2228,Khyber Pakhtunkhwa,Pakistan,8/28/2020,8,2020,34.485332,72.09169,35893,62,1249,1,5475.36,11500.44,2167.9,23083.92,10984.24,41808.12,10855759.83,3984410.13,16489267.32,13.87,6.6,25.12,38100470.55,-8.3933,1,1,0.7256,0,0.225,1,1003.29,1945.84,430.39,192.25,372.85,82.47,23948,643,74.09,6.57,61.18,25.61,Partly cloudy.
172,2242,Khyber Pakhtunkhwa,Pakistan,8/29/2020,8,2020,34.485332,72.09169,35923,30,1250,1,5411.89,11305.35,2162.0,23096.68,10990.31,41831.23,10861171.72,3988438.29,16498807.21,12.76,6.07,23.11,38100470.55,-8.7429,1,1,0.7279,0,0.2247,1,971.93,1908.25,412.23,186.14,365.47,78.95,23948,643,67.36,6.59,56.3,24.25,Thundershowers. Partly cloudy.
173,2256,Khyber Pakhtunkhwa,Pakistan,8/30/2020,8,2020,34.485332,72.09169,35971,48,1250,0,5355.43,11117.7,2162.84,23108.37,10995.87,41852.4,10866527.15,3992427.4,16508235.97,11.69,5.56,21.17,38100470.55,-8.5032,1,1,0.7303,0,0.223,1,942.48,1872.66,395.04,180.56,358.77,75.68,23948,643,75.27,5.64,53.82,25.57,Passing clouds.
174,2270,Khyber Pakhtunkhwa,Pakistan,8/31/2020,8,2020,34.485332,72.09169,36017,46,1250,0,5305.9,10952.65,2169.51,23119.11,11000.98,41871.85,10871833.05,3996379.46,16517556.7,10.74,5.11,19.45,38100470.55,-7.6685,1,1,0.7326,0,0.2199,1,914.1,1837.44,378.18,175.7,353.18,72.69,23948,643,80.45,6.61,51.41,26.92,Haze.
175,2284,Khyber Pakhtunkhwa,Pakistan,9/1/2020,9,2020,34.485332,72.09169,36044,27,1250,0,5263.27,10806.52,2181.33,23129.05,11005.71,41889.85,10877096.32,4000296.45,16526772.47,9.94,4.73,18.0,38100470.55,-6.349,1,1,0.735,0,0.2172,1,886.8,1805.13,359.66,170.84,347.75,69.29,23948,643,58.16,6.66,74.09,23.7,Rain. Partly cloudy.
176,2298,Khyber Pakhtunkhwa,Pakistan,9/2/2020,9,2020,34.485332,72.09169,36118,74,1250,0,5227.56,10684.21,2199.85,23138.3,11010.11,41906.6,10882323.88,4004180.49,16535886.72,9.25,4.4,16.75,38100470.55,-4.7082,1,1,0.7361,0,0.2131,1,863.71,1782.08,340.68,166.83,344.23,65.81,23948,643,58.16,6.66,74.09,23.7,Rain. Partly cloudy.
177,2312,Khyber Pakhtunkhwa,Pakistan,9/3/2020,9,2020,34.485332,72.09169,36340,222,1255,5,5198.83,10574.01,2225.19,23146.94,11014.23,41922.26,10887522.7,4008033.84,16544903.42,8.64,4.11,15.65,38100470.55,-2.9314,1,1,0.7376,0,0.2089,1,840.39,1756.9,322.6,162.8,340.34,62.49,23948,643,72.68,5.59,64.75,25.76,Fog.
178,2326,Khyber Pakhtunkhwa,Pakistan,9/4/2020,9,2020,34.485332,72.09169,36414,74,1255,0,5177.18,10461.23,2252.79,23155.02,11018.07,41936.89,10892699.89,4011858.93,16553827.05,8.08,3.84,14.63,38100470.55,-1.1843,1,1,0.7404,0,0.204,1,818.61,1732.72,306.14,159.29,337.17,59.57,23948,643,76.36,6.27,65.48,27.14,Passing clouds.
179,2340,Khyber Pakhtunkhwa,Pakistan,9/5/2020,9,2020,34.485332,72.09169,36498,84,1255,0,5162.78,10319.18,2270.71,23162.55,11021.65,41950.53,10897862.67,4015658.35,16562662.62,7.53,3.58,13.64,38100470.55,0.4051,1,1,0.7433,0,0.1985,1,798.88,1710.57,291.49,155.94,333.91,56.9,23948,643,62.05,5.36,53.77,22.37,Haze.
180,2354,Khyber Pakhtunkhwa,Pakistan,9/6/2020,9,2020,34.485332,72.09169,36498,0,1255,0,5155.82,10187.34,2295.64,23169.51,11024.97,41963.13,10903018.49,4019434.91,16571415.71,6.96,3.31,12.61,38100470.55,1.7478,1,1,0.7462,0,0.1932,1,779.93,1682.63,278.22,152.3,328.58,54.33,23948,643,71.66,5.18,51.64,24.3,Haze.
181,2368,Khyber Pakhtunkhwa,Pakistan,9/7/2020,9,2020,34.485332,72.09169,36625,127,1255,0,5156.53,10066.24,2327.85,23175.85,11027.98,41974.62,10908175.01,4023191.59,16580092.48,6.34,3.02,11.48,38100470.55,2.7974,1,1,0.7491,0,0.1877,1,763.43,1654.85,266.89,149.16,323.32,52.14,23948,643,63.14,6.36,51.43,22.25,Haze.
182,2382,Khyber Pakhtunkhwa,Pakistan,9/8/2020,9,2020,34.485332,72.09169,36663,38,1256,1,5165.22,9956.42,2367.69,23181.52,11030.68,41984.87,10913340.23,4026931.61,16588699.72,5.66,2.7,10.26,38100470.55,3.5527,1,1,0.7519,0,0.1824,1,748.74,1629.06,257.25,145.99,317.64,50.16,23948,643,63.14,6.36,51.43,22.25,Haze.
183,2396,Khyber Pakhtunkhwa,Pakistan,9/9/2020,9,2020,34.485332,72.09169,36711,48,1256,0,5182.23,9874.36,2415.61,23186.48,11033.04,41993.87,10918522.47,4030658.46,16597244.89,4.97,2.36,9.0,38100470.55,4.0525,1,1,0.7534,0,0.1784,1,736.17,1606.44,249.25,143.31,312.72,48.52,23948,643,63.07,4.61,44.64,22.29,Haze.
184,2410,Khyber Pakhtunkhwa,Pakistan,9/10/2020,9,2020,34.485332,72.09169,36755,44,1256,0,5207.97,9815.29,2472.12,23190.77,11035.08,42001.63,10923730.43,4034375.84,16605736.06,4.28,2.04,7.76,38100470.55,4.354,1,1,0.755,0,0.1747,1,725.4,1585.97,242.84,140.66,307.53,47.09,23948,643,63.8,6.23,48.18,22.29,Haze.
185,2424,Khyber Pakhtunkhwa,Pakistan,9/11/2020,9,2020,34.485332,72.09169,36823,68,1256,0,5242.84,9769.17,2537.72,23194.42,11036.82,42008.24,10928973.27,4038087.77,16614181.99,3.65,1.74,6.61,38100470.55,4.5084,1,1,0.7584,0,0.1719,1,716.34,1570.48,237.94,138.47,303.58,45.99,23948,643,68.36,4.36,47.11,24.25,Haze.
186,2438,Khyber Pakhtunkhwa,Pakistan,9/12/2020,9,2020,34.485332,72.09169,36862,39,1256,0,5287.32,9736.38,2612.84,23197.52,11038.29,42013.85,10934260.59,4041798.51,16622592.13,3.1,1.47,5.61,38100470.55,4.5472,1,1,0.7618,0,0.1692,1,707.99,1555.82,235.46,136.8,300.62,45.5,23948,643,84.02,6.25,62.48,28.97,Haze.
187,2452,Khyber Pakhtunkhwa,Pakistan,9/13/2020,9,2020,34.485332,72.09169,36942,80,1257,1,5341.94,9717.35,2698.02,23200.18,11039.56,42018.68,10939602.53,4045512.66,16630976.61,2.66,1.27,4.82,38100470.55,4.4816,1,1,0.7651,0,0.1669,1,700.36,1540.72,234.99,135.31,297.67,45.4,23948,643,66.14,6.07,45.0,22.98,Haze.
188,2466,Khyber Pakhtunkhwa,Pakistan,9/14/2020,9,2020,34.485332,72.09169,36992,50,1257,0,5407.25,9712.53,2793.86,23202.56,11040.69,42022.99,10945009.78,4049235.11,16639346.3,2.38,1.13,4.31,38100470.55,4.3145,1,1,0.7685,0,0.1658,1,693.52,1525.44,235.63,134.36,295.52,45.65,23948,643,66.14,6.07,45.0,22.98,Haze.
189,2480,Khyber Pakhtunkhwa,Pakistan,9/15/2020,9,2020,34.485332,72.09169,37079,87,1257,0,5483.9,9722.43,2893.98,23204.82,11041.76,42027.07,10950493.68,4052971.1,16647712.78,2.25,1.07,4.08,38100470.55,4.0593,1,1,0.7718,0,0.1659,1,687.74,1510.61,237.4,133.49,293.22,46.08,23948,643,77.18,5.48,39.25,24.29,Passing clouds.
190,2494,Khyber Pakhtunkhwa,Pakistan,9/16/2020,9,2020,34.485332,72.09169,37140,61,1257,0,5572.56,9757.5,2995.15,23207.07,11042.83,42031.15,10956066.24,4056726.24,16656088.45,2.25,1.07,4.08,38100470.55,3.7494,1,1,0.7735,0,0.164,1,680.88,1491.64,239.51,132.61,290.51,46.65,23948,643,77.18,5.48,39.25,24.29,Passing clouds.
191,2508,Khyber Pakhtunkhwa,Pakistan,9/17/2020,9,2020,34.485332,72.09169,37185,45,1257,0,5673.99,9848.98,3049.28,23209.41,11043.95,42035.38,10961740.23,4060506.5,16664486.46,2.34,1.11,4.24,38100470.55,3.4285,1,1,0.7754,0,0.1635,1,677.05,1474.9,243.43,131.65,286.79,47.34,23948,643,77.18,5.48,39.25,24.29,Passing clouds.
192,2522,Khyber Pakhtunkhwa,Pakistan,9/18/2020,9,2020,34.485332,72.09169,37242,57,1257,0,5789.02,9949.56,3102.89,23211.89,11045.13,42039.89,10967529.25,4064318.28,16672920.68,2.49,1.18,4.5,38100470.55,3.1336,1,1,0.7792,0,0.1629,1,672.95,1453.16,247.97,130.89,282.65,48.23,23948,643,77.18,5.48,39.25,24.29,Passing clouds.
193,2536,Khyber Pakhtunkhwa,Pakistan,9/19/2020,9,2020,34.485332,72.09169,37270,28,1258,1,5918.53,10002.2,3166.02,23214.55,11046.4,42044.7,10973447.78,4068168.41,16681405.61,2.66,1.26,4.81,38100470.55,2.8798,1,1,0.783,0,0.1629,1,669.45,1430.92,253.37,130.24,278.38,49.29,23948,643,77.18,5.48,39.25,24.29,Passing clouds.
194,2550,Khyber Pakhtunkhwa,Pakistan,9/20/2020,9,2020,34.485332,72.09169,37317,47,1258,0,6063.46,10070.33,3234.79,23217.37,11047.74,42049.81,10979511.24,4072064.17,16689956.46,2.82,1.34,5.11,38100470.55,2.6611,1,1,0.7868,0,0.1643,1,666.93,1409.19,256.88,129.57,273.77,49.91,23948,643,65.11,3.75,35.43,22.21,Haze.
195,2564,Khyber Pakhtunkhwa,Pakistan,9/21/2020,9,2020,34.485332,72.09169,37357,40,1258,0,6224.82,10156.79,3364.93,23220.31,11049.13,42055.13,10985736.07,4076013.28,16698589.17,2.94,1.4,5.32,38100470.55,2.4656,1,1,0.7906,0,0.1662,1,665.22,1387.82,260.87,128.76,268.63,50.49,23948,643,65.11,3.75,35.43,22.21,Haze.
196,2578,Khyber Pakhtunkhwa,Pakistan,9/22/2020,9,2020,34.485332,72.09169,37387,30,1258,0,6403.7,10274.08,3507.13,23223.31,11050.56,42060.57,10992139.76,4080023.97,16707320.51,3.0,1.43,5.44,38100470.55,2.2925,1,1,0.7944,0,0.1691,1,663.72,1365.73,265.23,128.06,263.5,51.17,23948,643,65.11,3.75,35.43,22.21,Haze.
197,2592,Khyber Pakhtunkhwa,Pakistan,9/23/2020,9,2020,34.485332,72.09169,37418,31,1258,0,6601.23,10437.94,3594.46,23226.36,11052.02,42066.09,10998740.99,4084104.99,16716168.07,3.05,1.45,5.52,38100470.55,2.1589,1,1,0.7963,0,0.1722,1,662.09,1342.42,269.89,127.33,258.16,51.9,23948,643,74.57,4.5,41.68,25.58,Haze.
198,2606,Khyber Pakhtunkhwa,Pakistan,9/24/2020,9,2020,34.485332,72.09169,37470,52,1258,0,6818.66,10638.49,3688.51,23229.47,11053.49,42071.72,11005559.65,4088265.61,16725150.28,3.11,1.48,5.63,38100470.55,2.089,1,1,0.7984,0,0.175,1,660.4,1318.28,274.93,126.7,252.92,52.75,23948,643,77.09,4.89,47.05,26.24,Haze.
199,2620,Khyber Pakhtunkhwa,Pakistan,9/25/2020,9,2020,34.485332,72.09169,37525,55,1258,0,7057.28,10860.68,3896.43,23232.68,11055.02,42077.54,11012616.93,4092515.7,16734286.49,3.21,1.53,5.82,38100470.55,2.0975,1,1,0.8025,0,0.1785,1,658.77,1293.66,278.98,126.38,248.17,53.52,23948,643,73.57,3.73,32.86,21.58,Haze.
200,2634,Khyber Pakhtunkhwa,Pakistan,9/26/2020,9,2020,34.485332,72.09169,37588,63,1259,1,7318.49,11105.31,4122.95,23236.07,11056.64,42083.68,11019935.42,4096865.77,16743597.1,3.39,1.61,6.14,38100470.55,2.1769,1,1,0.8067,0,0.1811,1,657.63,1269.57,282.51,126.27,243.76,54.24,23948,643,65.27,6.95,42.2,22.9,Haze.
201,2648,Khyber Pakhtunkhwa,Pakistan,9/27/2020,9,2020,34.485332,72.09169,37617,29,1259,0,7603.75,11373.23,4331.18,23239.76,11058.39,42090.35,11027539.17,4101327.02,16753103.62,3.68,1.75,6.67,38100470.55,2.3014,1,1,0.8109,0,0.1841,1,656.53,1245.2,286.38,126.01,239.0,54.97,23948,643,65.27,6.95,42.2,22.9,Haze.
202,2662,Khyber Pakhtunkhwa,Pakistan,9/28/2020,9,2020,34.485332,72.09169,37701,84,1259,0,7914.62,11665.4,4529.71,23243.88,11060.35,42097.82,11035453.79,4105911.22,16762828.85,4.12,1.96,7.47,38100470.55,2.4423,1,1,0.8151,0,0.1871,1,657.15,1223.75,291.34,126.08,234.8,55.9,23948,643,67.66,4.89,42.27,20.24,Passing clouds.
203,2676,Khyber Pakhtunkhwa,Pakistan,9/29/2020,9,2020,34.485332,72.09169,37727,26,1259,0,8252.72,11982.92,4719.4,23248.59,11062.59,42106.35,11043706.51,4110630.62,16772797.02,4.71,2.24,8.53,38100470.55,2.5825,1,1,0.8193,0,0.19,1,659.03,1204.27,297.25,126.24,230.68,56.94,23948,643,69.75,7.59,41.73,25.73,Passing clouds.
204,2690,Khyber Pakhtunkhwa,Pakistan,9/30/2020,9,2020,34.485332,72.09169,37776,49,1259,0,8619.73,12326.97,4867.35,23253.97,11065.15,42116.1,11052326.23,4115497.98,16783034.02,5.38,2.56,9.75,38100470.55,2.7223,1,1,0.8214,0,0.1922,1,661.55,1185.66,303.86,126.33,226.41,58.02,23948,643,69.75,7.59,41.73,25.73,Passing clouds.
205,2704,Khyber Pakhtunkhwa,Pakistan,10/1/2020,10,2020,34.485332,72.09169,37811,35,1260,1,9017.42,12740.6,5028.66,23260.06,11068.05,42127.12,11061343.65,4120526.63,16793567.53,6.09,2.9,11.02,38100470.55,2.8724,1,1,0.8236,0,0.1991,1,664.43,1174.69,311.03,126.75,224.09,59.33,23948,643,74.82,8.3,36.77,27.06,Passing clouds.
206,2718,Khyber Pakhtunkhwa,Pakistan,10/2/2020,10,2020,34.485332,72.09169,37845,34,1260,0,9447.67,13238.31,5203.95,23266.81,11071.27,42139.36,11070791.32,4125730.58,16804427.32,6.76,3.22,12.24,38100470.55,3.0417,1,1,0.8281,0,0.2057,1,668.99,1167.19,319.42,127.16,221.86,60.71,23948,643,74.82,8.3,36.77,27.06,Passing clouds.
207,2732,Khyber Pakhtunkhwa,Pakistan,10/3/2020,10,2020,34.485332,72.09169,37908,63,1260,0,9912.47,13782.05,5393.95,23274.15,11074.75,42152.64,11080703.8,4131124.54,16815645.5,7.33,3.49,13.28,38100470.55,3.2302,1,1,0.8326,0,0.2134,1,673.69,1159.63,328.27,127.67,219.77,62.21,23948,643,61.43,5.0,33.82,22.98,Haze.
208,2746,Khyber Pakhtunkhwa,Pakistan,10/4/2020,10,2020,34.485332,72.09169,37973,65,1260,0,10413.89,14363.21,5599.41,23281.9,11078.44,42166.68,11091117.68,4136723.94,16827256.64,7.75,3.69,14.04,38100470.55,3.43,1,1,0.8371,0,0.221,1,679.33,1153.43,337.97,128.09,217.49,63.73,23948,643,67.32,4.82,31.95,24.36,Clear.
209,2760,Khyber Pakhtunkhwa,Pakistan,10/5/2020,10,2020,34.485332,72.09169,37973,0,1260,0,10954.05,14893.48,5821.12,23289.84,11082.22,42181.07,11102071.74,4142545.06,16839297.3,7.95,3.78,14.39,38100470.55,3.6311,1,1,0.8416,0,0.2271,1,685.4,1147.99,348.22,128.48,215.19,65.27,23948,643,67.32,4.82,31.95,24.36,Clear.
210,2774,Khyber Pakhtunkhwa,Pakistan,10/6/2020,10,2020,34.485332,72.09169,38105,132,1262,2,11535.2,15435.64,6059.99,23297.73,11085.98,42195.35,11113606.93,4148605.05,16851805.84,7.89,3.75,14.28,38100470.55,3.8348,1,1,0.8461,0,0.2326,1,692.43,1144.29,358.66,129.21,213.53,66.93,23948,643,70.07,4.59,37.14,25.73,Haze.
211,2788,Khyber Pakhtunkhwa,Pakistan,10/7/2020,10,2020,34.485332,72.09169,38141,36,1263,1,12159.58,16058.24,6316.94,23305.33,11089.59,42209.12,11125766.52,4154921.99,16864822.5,7.6,3.62,13.77,38100470.55,4.0585,1,1,0.8484,0,0.2374,1,700.28,1145.44,362.68,130.41,213.31,67.54,23948,643,62.14,3.36,23.91,17.61,Haze.
212,2802,Khyber Pakhtunkhwa,Pakistan,10/8/2020,10,2020,34.485332,72.09169,38175,34,1263,0,12829.53,16790.19,6592.97,23312.47,11092.99,42222.05,11138596.05,4161514.96,16878389.61,7.14,3.4,12.92,38100470.55,4.3259,1,1,0.8508,0,0.242,1,711.16,1152.83,367.61,132.31,214.47,68.39,23948,643,69.77,3.59,30.27,20.35,Clear.
213,2816,Khyber Pakhtunkhwa,Pakistan,10/9/2020,10,2020,34.485332,72.09169,38219,44,1263,0,13547.4,17579.93,6889.16,23318.99,11096.09,42233.85,11152143.45,4168404.12,16892551.68,6.52,3.1,11.81,38100470.55,4.6528,1,1,0.8556,0,0.2463,1,724.07,1162.98,373.82,134.78,216.49,69.59,23948,643,63.82,4.0,33.34,20.36,Clear.
214,2830,Khyber Pakhtunkhwa,Pakistan,10/10/2020,10,2020,34.485332,72.09169,38273,54,1263,0,14315.58,18430.46,7206.63,23324.78,11098.85,42244.34,11166459.03,4175610.75,16907355.6,5.79,2.76,10.49,38100470.55,5.0337,1,1,0.8603,0,0.2498,1,737.65,1173.49,380.66,137.28,218.39,70.84,23948,643,79.98,6.23,48.73,28.51,Haze.
215,2844,Khyber Pakhtunkhwa,Pakistan,10/11/2020,10,2020,34.485332,72.09169,38329,56,1263,0,15136.48,19392.62,7546.59,23329.78,11101.22,42253.39,11181595.51,4183157.33,16922850.72,5.0,2.38,9.05,38100470.55,5.4446,1,1,0.8651,0,0.2539,1,754.87,1188.8,390.64,140.3,220.96,72.61,23948,643,62.57,5.82,40.57,23.74,Haze.
216,2858,Khyber Pakhtunkhwa,Pakistan,10/12/2020,10,2020,34.485332,72.09169,38348,19,1264,1,16012.47,20589.55,7910.27,23333.94,11103.21,42260.94,11197607.98,4191067.6,16939088.99,4.16,1.98,7.54,38100470.55,5.8504,1,1,0.8699,0,0.2568,1,772.76,1203.89,397.31,143.73,223.92,73.9,23948,643,48.16,4.68,33.0,18.26,Clear.
217,2872,Khyber Pakhtunkhwa,Pakistan,10/13/2020,10,2020,34.485332,72.09169,38367,19,1264,0,16945.87,21798.71,8298.98,23337.3,11104.8,42267.01,11214553.85,4199366.58,16956125.06,3.36,1.6,6.08,38100470.55,6.2188,1,1,0.8746,0,0.2597,1,793.69,1222.17,406.28,147.73,227.49,75.62,23948,643,64.91,5.45,41.68,25.01,Haze.
