,S.No,Province,Country_Region,Date,Month,Year,Lat,Long_,Confirmed,Daily_Confirmed,Deaths,Daily_Deaths,inf_mean,inf_upper,inf_lower,seir_cumulative_mean,seir_cumulative_lower,seir_cumulative_upper,inf_cuml_mean,inf_cuml_lower,inf_cuml_upper,seir_daily_mean,seir_daily_lower,seir_daily_upper,population,mobility_mean,mobility_obs,testing_obs,pneumonia_mean,pneumonia_obs,mask_use_mean,mask_use_obs,hospital_beds_mean,hospital_beds_upper,hospital_beds_lower,icu_beds_mean,icu_beds_upper,icu_beds_lower,all_bed_capacity,icu_bed_capacity,Temp,Wind,Barometer,Visibility,Weather
147,1894,Sindh,Pakistan,8/4/2020,8,2020,26.009446,68.776807,121705,396,2226,3,28367.43,34714.48,20822.89,25990.87,13785.7,44010.42,16168173.32,10452472.21,19765408.9,83.04,44.04,140.6,49907675.66,-34.1673,1,1,0.7301,0,0.434,1,9135.62,11632.09,6119.54,1737.26,2212.0,1163.71,31732,848,79.43,14.86,56.43,25.16,Clear.
148,1908,Sindh,Pakistan,8/5/2020,8,2020,26.009446,68.776807,121705,0,2226,0,27683.48,34040.2,20419.08,26073.71,13829.63,44150.69,16195856.8,10472934.28,19799166.83,82.84,43.94,140.27,49907675.66,-33.8107,1,1,0.7301,0,0.4309,1,8696.88,11077.67,5877.18,1662.01,2116.98,1123.15,31732,848,78.86,14.29,65.29,29.27,Passing clouds.
149,1922,Sindh,Pakistan,8/6/2020,8,2020,26.009446,68.776807,122016,311,2231,5,27056.02,33510.28,19894.28,26157.32,13873.98,44292.27,16222912.82,10493073.77,19832211.05,83.61,44.35,141.58,49907675.66,-32.9767,1,1,0.7303,0,0.4277,1,8287.14,10557.6,5627.75,1587.47,2022.4,1078.04,31732,848,54.0,8.71,54.29,25.1,Clear.
150,1936,Sindh,Pakistan,8/7/2020,8,2020,26.009446,68.776807,122373,357,2245,14,26482.03,33031.86,19410.88,26242.03,13918.91,44435.71,16249394.85,10512926.91,19864595.91,84.71,44.93,143.44,49907675.66,-31.6493,1,1,0.7309,0,0.4246,1,7892.19,10003.96,5382.32,1520.32,1927.12,1036.83,31732,848,27.86,12.0,37.43,16.75,Partly sunny.
151,1950,Sindh,Pakistan,8/8/2020,8,2020,26.009446,68.776807,122759,386,2250,5,25958.68,32601.39,18966.88,26327.52,13964.26,44580.47,16275353.53,10532527.63,19896372.74,85.49,45.34,144.76,49907675.66,-29.8503,1,1,0.7314,0,0.423,1,7504.6,9460.82,5127.66,1449.11,1826.85,990.13,31732,848,23.43,2.71,26.86,8.39,Overcast.
152,1964,Sindh,Pakistan,8/9/2020,8,2020,26.009446,68.776807,123246,487,2259,9,25483.31,32215.56,18559.64,26413.22,14009.71,44725.58,16300836.83,10551907.7,19927590.07,85.7,45.45,145.11,49907675.66,-27.6873,1,1,0.7319,0,0.4221,1,7141.31,8955.59,4863.76,1383.26,1734.69,942.1,31732,848,26.0,3.71,20.43,8.4,Partly sunny.
153,1978,Sindh,Pakistan,8/10/2020,8,2020,26.009446,68.776807,123546,300,2262,3,25053.4,31871.29,18186.38,26498.64,14055.02,44870.23,16325890.24,10571096.88,19958293.71,85.42,45.31,144.65,49907675.66,-25.3499,1,1,0.7324,0,0.4207,1,6795.71,8479.26,4608.64,1319.72,1646.67,895.0,31732,848,61.86,7.0,57.43,21.04,Overcast.
154,1992,Sindh,Pakistan,8/11/2020,8,2020,26.009446,68.776807,123849,303,2272,10,24666.66,31545.97,17847.85,26583.42,14099.99,45013.79,16350556.89,10590123.11,19988526.97,84.78,44.97,143.56,49907675.66,-23.0496,1,1,0.7329,0,0.42,1,6483.88,8051.89,4397.34,1257.73,1561.89,852.99,31732,848,36.0,3.71,36.29,12.63,Passing clouds.
155,2006,Sindh,Pakistan,8/12/2020,8,2020,26.009446,68.776807,124127,278,2282,10,24320.97,31194.76,17542.71,26667.31,14144.49,45155.84,16374877.86,10609012.55,20018330.84,83.89,44.5,142.05,49907675.66,-20.9692,1,1,0.7331,0,0.419,1,6175.92,7636.18,4188.46,1199.64,1483.28,813.58,31732,848,14.0,2.0,8.29,4.2,Overcast.
156,2020,Sindh,Pakistan,8/13/2020,8,2020,26.009446,68.776807,124929,802,2297,15,24014.36,30882.1,17269.73,26750.17,14188.43,45296.15,16398892.22,10627789.77,20047744.03,82.86,43.95,140.3,49907675.66,-19.2441,1,1,0.7337,0,0.4182,1,5878.15,7239.9,3980.8,1141.48,1405.91,773.03,31732,848,90.0,17.71,70.29,29.45,Passing clouds.
157,2034,Sindh,Pakistan,8/14/2020,8,2020,26.009446,68.776807,124929,0,2297,0,23744.93,30605.74,17027.81,26831.97,14231.82,45434.65,16422637.15,10646477.71,20076803.08,81.8,43.38,138.5,49907675.66,-17.96,1,1,0.7347,0,0.418,1,5588.45,6860.19,3775.05,1086.92,1334.27,734.23,31732,848,91.86,18.43,62.43,29.36,Passing clouds.
158,2048,Sindh,Pakistan,8/15/2020,8,2020,26.009446,68.776807,125289,360,2307,10,23510.89,30363.58,16815.96,26912.78,14274.68,45571.49,16446148.04,10665097.8,20105542.46,80.81,42.86,136.84,49907675.66,-17.1692,1,1,0.7357,0,0.417,1,5314.2,6527.58,3577.0,1031.49,1267.01,694.3,31732,848,79.43,12.0,63.71,29.33,Clear.
159,2062,Sindh,Pakistan,8/16/2020,8,2020,26.009446,68.776807,125632,343,2313,6,23310.53,30153.58,16620.48,26992.71,14317.08,45706.84,16469458.57,10683669.96,20133994.61,79.93,42.39,135.34,49907675.66,-16.9272,1,1,0.7368,0,0.4156,1,5056.27,6215.81,3387.63,978.01,1202.3,655.26,31732,848,79.43,12.0,63.71,29.33,Clear.
160,2076,Sindh,Pakistan,8/17/2020,8,2020,26.009446,68.776807,126182,550,2322,9,23142.18,29973.77,16461.19,27071.77,14359.01,45840.71,16492600.75,10702212.61,20162190.01,79.06,41.93,133.87,49907675.66,-17.2802,1,1,0.7378,0,0.4133,1,4811.52,5920.53,3212.26,928.78,1142.85,620.07,31732,848,67.57,9.71,55.14,25.17,Overcast.
161,2090,Sindh,Pakistan,8/18/2020,8,2020,26.009446,68.776807,126182,0,2322,0,23004.22,29822.23,16336.99,27149.89,14400.45,45972.99,16515604.97,10720742.69,20190157.18,78.12,41.43,132.28,49907675.66,-18.2452,1,1,0.7388,0,0.4112,1,4589.08,5654.98,3049.3,884.46,1089.89,587.7,31732,848,29.29,8.14,34.29,16.79,Passing clouds.
162,2104,Sindh,Pakistan,8/19/2020,8,2020,26.009446,68.776807,126425,243,2331,9,22895.02,29697.07,16246.55,27226.9,14441.29,46103.4,16538499.99,10739092.07,20217922.76,77.01,40.85,130.41,49907675.66,-19.8048,1,1,0.7393,0,0.409,1,4381.54,5428.79,2894.43,843.66,1045.31,557.32,31732,848,67.14,11.43,56.43,25.22,Overcast.
163,2118,Sindh,Pakistan,8/20/2020,8,2020,26.009446,68.776807,126743,318,2336,5,22812.96,29596.4,16180.9,27302.55,14481.42,46231.5,16561312.94,10757421.9,20245511.52,75.65,40.13,128.11,49907675.66,-21.9028,1,1,0.7401,0,0.4062,1,4190.91,5222.39,2749.72,807.04,1005.67,529.51,31732,848,65.14,10.0,47.57,21.01,Clear.
164,2132,Sindh,Pakistan,8/21/2020,8,2020,26.009446,68.776807,127060,317,2343,7,22756.48,29518.37,16134.71,27376.51,14520.65,46356.73,16584069.42,10775770.91,20272946.37,73.96,39.23,125.23,49907675.66,-24.4406,1,1,0.7417,0,0.4035,1,4019.95,5039.42,2632.07,774.57,971.0,507.15,31732,848,78.43,10.71,57.57,25.2,Clear.
165,2146,Sindh,Pakistan,8/22/2020,8,2020,26.009446,68.776807,127381,321,2350,7,22724.06,29461.28,16113.29,27448.35,14558.75,46478.38,16606793.49,10794150.63,20300248.36,71.84,38.1,121.64,49907675.66,-27.2848,1,1,0.7433,0,0.4013,1,3865.98,4876.52,2532.41,745.94,940.92,488.63,31732,848,36.14,1.71,12.14,4.22,Partly sunny.
166,2160,Sindh,Pakistan,8/23/2020,8,2020,26.009446,68.776807,127691,310,2357,7,22714.24,29423.66,16112.39,27517.63,14595.5,46595.68,16629507.72,10812571.07,20327436.75,69.28,36.75,117.31,49907675.66,-30.2841,1,1,0.7449,0,0.3986,1,3727.99,4731.89,2441.02,718.74,912.29,470.62,31732,848,63.57,1.0,13.29,4.21,Passing clouds.
167,2174,Sindh,Pakistan,8/24/2020,8,2020,26.009446,68.776807,128284,593,2367,10,22725.58,29404.06,16133.61,27584.0,14630.7,46708.07,16652233.31,10831040.67,20354529.05,66.37,35.2,112.39,49907675.66,-33.2493,1,1,0.7465,0,0.3953,1,3596.22,4593.05,2354.14,693.03,885.13,453.67,31732,848,41.71,4.43,31.71,16.83,Scattered clouds.
168,2188,Sindh,Pakistan,8/25/2020,8,2020,26.009446,68.776807,128284,0,2367,0,22756.72,29401.06,16164.51,27647.22,14664.23,46815.12,16674990.03,10849566.29,20381541.31,63.22,33.53,107.05,49907675.66,-35.9272,1,1,0.7481,0,0.3925,1,3485.25,4478.54,2285.33,670.38,861.44,439.58,31732,848,75.71,11.86,61.57,25.24,Passing clouds.
169,2202,Sindh,Pakistan,8/26/2020,8,2020,26.009446,68.776807,128456,172,2373,6,22806.34,29413.33,16224.17,27707.14,14696.02,46916.59,16697796.37,10868153.15,20408489.39,59.92,31.78,101.47,49907675.66,-38.0331,1,1,0.7489,0,0.3893,1,3378.65,4367.31,2210.79,648.68,838.5,424.46,31732,848,68.29,11.14,54.86,25.29,Thundershowers. Overcast.
170,2216,Sindh,Pakistan,8/27/2020,8,2020,26.009446,68.776807,128676,220,2384,11,22873.22,29439.59,16306.57,27763.71,14726.02,47012.38,16720669.59,10886804.82,20435389.31,56.57,30.01,95.79,49907675.66,-39.3178,1,1,0.7499,0,0.3857,1,3286.03,4269.31,2133.49,630.91,819.7,409.62,31732,848,83.71,12.43,84.0,29.54,Clear.
171,2230,Sindh,Pakistan,8/28/2020,8,2020,26.009446,68.776807,128877,201,2388,4,22956.16,29479.39,16397.98,27816.98,14754.27,47102.58,16743625.75,10905523.25,20462256.94,53.27,28.25,90.19,49907675.66,-39.588,1,1,0.752,0,0.3829,1,3205.6,4153.82,2066.3,614.25,795.94,395.94,31732,848,47.29,2.43,36.43,12.66,Passing clouds.
172,2244,Sindh,Pakistan,8/29/2020,8,2020,26.009446,68.776807,129081,204,2394,6,23054.09,29617.53,16465.89,27867.07,14780.84,47187.4,16766679.84,10924309.45,20489107.61,50.09,26.57,84.82,49907675.66,-38.7615,1,1,0.7541,0,0.3792,1,3133.71,4049.69,2006.85,600.17,775.6,384.35,31732,848,72.71,0.71,10.71,4.22,Passing clouds.
173,2258,Sindh,Pakistan,8/30/2020,8,2020,26.009446,68.776807,129179,98,2395,1,23165.97,29775.87,16496.37,27914.2,14805.84,47267.2,16789845.81,10943164.62,20515956.25,47.13,25.0,79.8,49907675.66,-36.9031,1,1,0.7563,0,0.376,1,3072.81,3961.65,1956.75,588.7,758.99,374.88,31732,848,49.86,0.71,11.29,4.22,Clear.
174,2272,Sindh,Pakistan,8/31/2020,8,2020,26.009446,68.776807,129268,89,2398,3,23290.85,29953.68,16538.16,27958.59,14829.39,47342.37,16813136.66,10962090.2,20542817.36,44.39,23.54,75.17,49907675.66,-34.229,1,1,0.7584,0,0.374,1,3019.81,3895.19,1914.05,580.45,748.71,367.91,31732,848,11.57,1.0,13.14,4.22,Overcast.
175,2286,Sindh,Pakistan,9/1/2020,9,2020,26.009446,68.776807,129348,80,2401,3,23427.78,30155.85,16617.81,28000.49,14851.61,47413.32,16836564.45,10981087.9,20569705.05,41.9,22.23,70.95,49907675.66,-31.0559,1,1,0.7605,0,0.3727,1,2974.08,3854.25,1878.36,572.94,742.49,361.85,31732,848,35.86,3.43,37.0,12.71,Passing clouds.
176,2300,Sindh,Pakistan,9/2/2020,9,2020,26.009446,68.776807,129469,121,2403,2,23575.86,30378.82,16713.82,28040.18,14872.66,47480.52,16860140.31,11000159.74,20596633.05,39.68,21.05,67.2,49907675.66,-27.7036,1,1,0.7615,0,0.3709,1,2945.7,3834.52,1856.03,568.99,740.68,358.51,31732,848,35.86,3.43,37.0,12.71,Passing clouds.
177,2314,Sindh,Pakistan,9/3/2020,9,2020,26.009446,68.776807,129827,358,2415,12,23734.17,30446.19,16850.33,28077.93,14892.68,47544.45,16883874.48,11019308.03,20623614.76,37.75,20.03,63.93,49907675.66,-24.4373,1,1,0.7628,0,0.3693,1,2919.18,3817.86,1837.29,565.5,739.59,355.92,31732,848,26.0,1.29,10.29,4.24,Scattered clouds.
178,2328,Sindh,Pakistan,9/4/2020,9,2020,26.009446,68.776807,130041,214,2420,5,23901.82,30506.61,16988.64,28114.06,14911.85,47605.64,16907776.3,11038535.43,20650663.29,36.13,19.17,61.19,49907675.66,-21.4492,1,1,0.7654,0,0.3684,1,2899.8,3815.7,1824.65,564.27,742.5,355.06,31732,848,49.0,2.29,22.57,8.49,Clear.
179,2342,Sindh,Pakistan,9/5/2020,9,2020,26.009446,68.776807,130253,212,2422,2,24077.91,30513.95,17127.45,28148.91,14930.33,47664.64,16931854.2,11057844.96,20677791.46,34.84,18.48,59.0,49907675.66,-18.8621,1,1,0.768,0,0.3679,1,2888.73,3822.49,1819.57,563.89,746.16,355.18,31732,848,47.43,1.0,12.14,4.24,Scattered clouds.
180,2356,Sindh,Pakistan,9/6/2020,9,2020,26.009446,68.776807,130253,0,2422,0,24261.59,30529.57,17265.72,28182.79,14948.3,47722.0,16956115.79,11077240.06,20705011.93,33.88,17.97,57.37,49907675.66,-16.7408,1,1,0.7706,0,0.3672,1,2880.7,3831.1,1818.71,562.54,748.13,355.16,31732,848,75.86,6.0,50.71,21.17,Passing clouds.
181,2370,Sindh,Pakistan,9/7/2020,9,2020,26.009446,68.776807,130671,418,2423,1,24452.11,30554.52,17402.45,28215.96,14965.89,47778.17,16980567.9,11096724.68,20732337.27,33.17,17.59,56.16,49907675.66,-15.0939,1,1,0.7732,0,0.3661,1,2881.15,3848.62,1825.4,562.91,751.93,356.64,31732,848,75.86,6.0,50.71,21.17,Passing clouds.
182,2384,Sindh,Pakistan,9/8/2020,9,2020,26.009446,68.776807,130807,136,2425,2,24648.73,30589.88,17535.15,28248.59,14983.21,47833.43,17005216.63,11116303.29,20759780.04,32.64,17.31,55.26,49907675.66,-13.8803,1,1,0.7758,0,0.3648,1,2887.23,3871.12,1837.7,562.97,754.82,358.33,31732,848,87.29,12.57,73.71,29.62,Clear.
183,2398,Sindh,Pakistan,9/9/2020,9,2020,26.009446,68.776807,130969,162,2430,5,24850.76,30736.51,17643.48,28280.8,15000.29,47887.97,17030067.39,11135980.98,20787352.83,32.21,17.08,54.53,49907675.66,-13.0326,1,1,0.7771,0,0.3633,1,2899.76,3899.58,1853.7,564.48,759.11,360.85,31732,848,88.14,11.86,71.0,29.64,Clear.
184,2412,Sindh,Pakistan,9/10/2020,9,2020,26.009446,68.776807,131115,146,2436,6,25057.58,30906.52,17742.66,28312.6,15017.15,47941.81,17055124.97,11155763.44,20815068.29,31.8,16.87,53.85,49907675.66,-12.4772,1,1,0.7786,0,0.3617,1,2917.2,3931.82,1867.59,565.67,762.42,362.14,31732,848,72.57,7.71,68.43,25.41,Clear.
185,2426,Sindh,Pakistan,9/11/2020,9,2020,26.009446,68.776807,131404,289,2439,3,25268.6,31256.11,17892.46,28343.94,15033.78,47994.88,17080393.58,11175657.06,20842939.16,31.34,16.62,53.07,49907675.66,-12.1463,1,1,0.7817,0,0.3606,1,2938.76,3966.62,1885.13,568.07,766.76,364.4,31732,848,88.0,9.0,72.43,29.58,Clear.
186,2440,Sindh,Pakistan,9/12/2020,9,2020,26.009446,68.776807,131675,271,2440,1,25483.41,31631.78,18028.09,28374.69,15050.09,48046.96,17105876.99,11195669.18,20870978.41,30.75,16.31,52.07,49907675.66,-11.9831,1,1,0.7847,0,0.3595,1,2960.08,3997.98,1903.17,571.96,772.51,367.74,31732,848,48.43,6.43,44.86,16.91,Clear.
187,2454,Sindh,Pakistan,9/13/2020,9,2020,26.009446,68.776807,131880,205,2443,3,25701.86,32019.2,18140.45,28404.7,15066.01,48097.77,17131578.85,11215808.23,20899199.52,30.01,15.92,50.82,49907675.66,-11.9421,1,1,0.7877,0,0.3596,1,2980.99,4025.6,1921.28,575.94,777.76,371.2,31732,848,49.86,5.14,41.0,16.93,Clear.
188,2468,Sindh,Pakistan,9/14/2020,9,2020,26.009446,68.776807,132084,204,2445,2,25923.95,32413.79,18248.39,28433.95,15081.52,48147.29,17157502.8,11236083.85,20927616.59,29.24,15.51,49.52,49907675.66,-11.9826,1,1,0.7908,0,0.359,1,3001.77,4049.84,1939.39,581.53,784.57,375.72,31732,848,49.86,5.14,41.0,16.93,Clear.
189,2482,Sindh,Pakistan,9/15/2020,9,2020,26.009446,68.776807,132250,166,2445,0,26149.9,32812.11,18352.06,28462.57,15096.7,48195.76,17183652.71,11256506.99,20956244.5,28.62,15.18,48.47,49907675.66,-12.0619,1,1,0.7938,0,0.3578,1,3023.5,4069.31,1958.02,586.88,789.88,380.06,31732,848,89.0,1.0,8.14,4.22,Passing clouds.
190,2496,Sindh,Pakistan,9/16/2020,9,2020,26.009446,68.776807,132591,341,2448,3,26380.13,33164.09,18451.73,28490.88,15111.72,48243.7,17210032.84,11277090.07,20985099.11,28.31,15.02,47.94,49907675.66,-12.1405,1,1,0.7953,0,0.357,1,3036.83,4074.2,1971.0,591.46,793.5,383.88,31732,848,76.71,4.43,38.14,16.91,Clear.
191,2510,Sindh,Pakistan,9/17/2020,9,2020,26.009446,68.776807,132818,227,2451,3,26615.32,33532.43,18547.69,28519.35,15126.82,48291.91,17236648.17,11297847.07,21014197.32,28.47,15.1,48.21,49907675.66,-12.186,1,1,0.797,0,0.357,1,3060.2,4096.23,1990.31,595.06,796.52,387.02,31732,848,39.0,5.71,27.14,12.7,Partly sunny.
192,2524,Sindh,Pakistan,9/18/2020,9,2020,26.009446,68.776807,133125,307,2455,4,26856.38,33913.28,18639.94,28548.63,15142.35,48341.48,17263504.55,11318793.64,21043557.27,29.28,15.53,49.57,49907675.66,-12.1764,1,1,0.8005,0,0.3566,1,3079.35,4109.94,2006.76,598.95,799.41,390.33,31732,848,50.43,0.71,6.57,4.22,Passing clouds.
193,2538,Sindh,Pakistan,9/19/2020,9,2020,26.009446,68.776807,133362,237,2459,4,27104.39,34307.69,18730.18,28579.52,15158.73,48393.79,17290608.94,11339947.19,21073198.4,30.89,16.38,52.31,49907675.66,-12.1025,1,1,0.8039,0,0.356,1,3098.43,4118.32,2023.21,602.78,801.2,393.61,31732,848,65.57,4.71,44.71,21.12,Clear.
194,2552,Sindh,Pakistan,9/20/2020,9,2020,26.009446,68.776807,133626,264,2459,0,27360.63,34716.75,18820.63,28612.94,15176.45,48450.37,17317969.57,11361327.15,21103141.49,33.42,17.72,56.58,49907675.66,-11.9668,1,1,0.8073,0,0.3561,1,3119.52,4127.45,2040.54,606.05,801.87,396.43,31732,848,78.57,10.43,60.43,29.62,Passing clouds.
195,2566,Sindh,Pakistan,9/21/2020,9,2020,26.009446,68.776807,133947,321,2460,1,27626.54,35141.68,18913.14,28649.59,15195.9,48512.44,17345596.11,11382955.27,21133408.8,36.65,19.44,62.07,49907675.66,-11.7725,1,1,0.8107,0,0.3561,1,3142.15,4136.96,2058.85,608.21,800.76,398.52,31732,848,51.86,7.0,36.43,16.95,Passing clouds.
196,2580,Sindh,Pakistan,9/22/2020,9,2020,26.009446,68.776807,134243,296,2463,3,27903.8,35584.1,19009.65,28689.91,15217.28,48580.71,17373499.91,11404855.8,21164024.24,40.32,21.38,68.27,49907675.66,-11.5177,1,1,0.8142,0,0.357,1,3163.43,4143.29,2080.86,610.34,799.39,401.47,31732,848,90.0,13.0,63.71,29.63,Passing clouds.
197,2594,Sindh,Pakistan,9/23/2020,9,2020,26.009446,68.776807,134437,194,2469,6,28194.21,36046.51,19112.05,28734.02,15240.68,48655.41,17401694.11,11427055.56,21195013.34,44.11,23.4,74.7,49907675.66,-11.2023,1,1,0.8159,0,0.3587,1,3181.45,4144.27,2101.23,611.82,796.98,404.08,31732,848,13.57,0.0,0.0,0.0,Scattered clouds.
198,2608,Sindh,Pakistan,9/24/2020,9,2020,26.009446,68.776807,134845,408,2471,2,28499.76,36531.62,19222.25,28781.76,15266.0,48736.24,17430193.87,11449584.13,21226403.38,47.74,25.32,80.84,49907675.66,-10.8369,1,1,0.8178,0,0.3612,1,3196.11,4140.03,2118.29,613.18,794.28,406.4,31732,848,26.57,5.71,27.29,12.64,Scattered clouds.
199,2622,Sindh,Pakistan,9/25/2020,9,2020,26.009446,68.776807,135246,401,2477,6,28822.52,37042.19,19342.16,28832.65,15292.99,48822.42,17459016.39,11472474.01,21259747.86,50.89,26.99,86.18,49907675.66,-10.4445,1,1,0.8215,0,0.3649,1,3207.13,4130.54,2131.39,615.25,792.39,408.88,31732,848,77.86,9.86,54.0,25.38,Clear.
200,2636,Sindh,Pakistan,9/26/2020,9,2020,26.009446,68.776807,135488,242,2481,4,29164.74,37581.1,19473.71,28885.92,15321.25,48912.62,17488181.14,11495760.88,21294469.25,53.26,28.25,90.19,49907675.66,-10.0598,1,1,0.8253,0,0.3685,1,3215.83,4117.72,2140.87,617.45,790.61,411.05,31732,848,76.14,11.57,56.29,25.38,Clear.
201,2650,Sindh,Pakistan,9/27/2020,9,2020,26.009446,68.776807,135766,278,2486,5,29528.77,38151.37,19618.86,28940.52,15350.21,49005.07,17517709.91,11519483.85,21329777.9,54.6,28.96,92.45,49907675.66,-9.7208,1,1,0.8291,0,0.3717,1,3219.13,4097.89,2140.6,617.87,786.54,410.86,31732,848,11.57,1.71,11.57,4.23,Clear.
202,2664,Sindh,Pakistan,9/28/2020,9,2020,26.009446,68.776807,136017,251,2492,6,29917.05,38756.02,19779.58,28995.52,15379.38,49098.2,17547626.96,11543685.64,21365721.37,55.0,29.17,93.13,49907675.66,-9.4506,1,1,0.8329,0,0.3751,1,3224.57,4090.41,2140.14,618.69,784.81,410.62,31732,848,40.0,6.57,23.14,12.7,Sunny.
203,2678,Sindh,Pakistan,9/29/2020,9,2020,26.009446,68.776807,136395,378,2495,3,30332.13,39398.19,19957.86,29050.22,15408.39,49190.84,17577959.08,11568411.79,21402349.64,54.71,29.02,92.63,49907675.66,-9.2481,1,1,0.8367,0,0.3796,1,3229.54,4095.27,2138.12,618.63,784.47,409.56,31732,848,87.0,12.0,67.0,29.72,Clear.
204,2692,Sindh,Pakistan,9/30/2020,9,2020,26.009446,68.776807,136795,400,2497,2,30776.63,40081.15,20155.76,29104.18,15437.01,49282.19,17608735.71,11593709.95,21439715.27,53.95,28.62,91.36,49907675.66,-9.0976,1,1,0.8386,0,0.3845,1,3230.93,4098.02,2128.14,616.96,782.53,406.38,31732,848,59.71,9.29,52.57,21.22,Clear.
205,2706,Sindh,Pakistan,10/1/2020,10,2020,26.009446,68.776807,137106,311,2499,2,31253.32,40808.37,20375.44,29157.15,15465.11,49371.9,17639989.03,11619630.02,21477873.57,52.98,28.1,89.71,49907675.66,-8.9807,1,1,0.8406,0,0.3893,1,3227.59,4104.56,2111.56,615.72,783.02,402.82,31732,848,38.29,5.71,28.29,12.73,Clear.
206,2720,Sindh,Pakistan,10/2/2020,10,2020,26.009446,68.776807,137467,361,2512,13,31765.07,41583.55,20619.17,29209.17,15492.7,49459.98,17671754.1,11646224.48,21516882.82,52.02,27.59,88.08,49907675.66,-8.8826,1,1,0.8447,0,0.3943,1,3226.72,4115.12,2094.87,613.34,782.2,398.19,31732,848,38.29,5.71,28.29,12.73,Clear.
207,2734,Sindh,Pakistan,10/3/2020,10,2020,26.009446,68.776807,137783,316,2517,5,32314.89,42410.55,20889.35,29260.48,15519.92,49546.87,17704068.99,11673548.48,21556804.39,51.31,27.22,86.88,49907675.66,-8.7963,1,1,0.8487,0,0.4002,1,3221.73,4120.87,2074.21,610.56,780.96,393.09,31732,848,52.14,9.0,43.57,21.21,Sunny.
208,2748,Sindh,Pakistan,10/4/2020,10,2020,26.009446,68.776807,138050,267,2520,3,32905.93,43291.73,21188.52,29311.54,15547.0,49633.32,17736974.92,11701660.15,21597702.96,51.06,27.08,86.45,49907675.66,-8.7246,1,1,0.8528,0,0.4055,1,3217.64,4135.48,2053.67,606.71,779.77,387.23,31732,848,63.0,9.86,56.43,25.45,Clear.
209,2762,Sindh,Pakistan,10/5/2020,10,2020,26.009446,68.776807,138050,0,2520,0,33541.55,44149.04,21519.39,29362.75,15574.16,49720.03,17770516.47,11730620.78,21639646.74,51.21,27.16,86.71,49907675.66,-8.6652,1,1,0.8569,0,0.4105,1,3213.02,4152.64,2032.83,602.28,778.41,381.05,31732,848,75.86,9.57,55.57,25.48,Clear.
210,2776,Sindh,Pakistan,10/6/2020,10,2020,26.009446,68.776807,138593,543,2523,3,34225.34,45089.1,21884.9,29414.36,15601.54,49807.43,17804741.81,11760495.07,21682707.68,51.61,27.38,87.4,49907675.66,-8.6,1,1,0.8609,0,0.4159,1,3211.01,4172.39,2014.07,599.2,778.6,375.84,31732,848,76.14,8.43,51.43,25.49,Clear.
211,2790,Sindh,Pakistan,10/7/2020,10,2020,26.009446,68.776807,138891,298,2531,8,34961.1,46243.31,22288.24,29466.47,15629.17,49895.67,17839702.91,11791351.42,21726961.73,52.11,27.64,88.24,49907675.66,-8.5004,1,1,0.863,0,0.4206,1,3211.27,4194.03,1997.49,598.02,781.04,371.98,31732,848,50.86,7.14,34.14,21.25,Clear.
212,2804,Sindh,Pakistan,10/8/2020,10,2020,26.009446,68.776807,139195,304,2535,4,35752.89,47473.88,22645.52,29519.01,15657.04,49984.63,17875455.79,11823262.06,21772489.07,52.54,27.87,88.96,49907675.66,-8.3366,1,1,0.8651,0,0.4251,1,3223.71,4230.26,1989.36,599.74,787.0,370.1,31732,848,86.0,11.14,64.0,29.77,Clear.
213,2818,Sindh,Pakistan,10/9/2020,10,2020,26.009446,68.776807,139571,376,2541,6,36604.94,48862.02,23013.24,29571.74,15685.01,50073.93,17912060.73,11856303.28,21819374.19,52.73,27.97,89.3,49907675.66,-8.0903,1,1,0.8695,0,0.4288,1,3242.94,4274.02,1987.48,603.66,795.59,369.96,31732,848,35.29,4.43,31.71,12.77,Clear.
214,2832,Sindh,Pakistan,10/10/2020,10,2020,26.009446,68.776807,139910,339,2543,2,37521.83,50475.55,23424.77,29624.29,15712.88,50162.9,17949582.56,11890555.66,21867706.27,52.54,27.87,88.97,49907675.66,-7.7741,1,1,0.8738,0,0.4316,1,3261.8,4315.85,1987.43,607.04,803.2,369.87,31732,848,63.43,2.71,25.86,12.76,Clear.
215,2846,Sindh,Pakistan,10/11/2020,10,2020,26.009446,68.776807,140131,221,2549,6,38508.35,52184.35,23884.17,29676.11,15740.37,50250.65,17988090.91,11926104.22,21917579.28,51.82,27.49,87.75,49907675.66,-7.418,1,1,0.8781,0,0.4355,1,3291.94,4371.21,1995.66,611.85,812.45,370.92,31732,848,87.43,2.0,10.29,8.5,Clear.
216,2860,Sindh,Pakistan,10/12/2020,10,2020,26.009446,68.776807,140294,163,2555,6,39569.64,53991.65,24450.87,29726.69,15767.19,50336.3,18027660.55,11963038.63,21969092.24,50.58,26.83,85.65,49907675.66,-7.0461,1,1,0.8824,0,0.44,1,3318.51,4413.17,2002.6,617.22,820.82,372.47,31732,848,64.29,2.43,23.14,16.96,Clear.
217,2874,Sindh,Pakistan,10/13/2020,10,2020,26.009446,68.776807,140534,240,2556,1,40711.34,55900.9,25104.83,29775.61,15793.14,50419.14,18068371.89,12001453.27,22022348.85,48.92,25.95,82.84,49907675.66,-6.6652,1,1,0.8867,0,0.4433,1,3350.15,4458.85,2013.04,623.57,829.94,374.69,31732,848,64.14,4.71,9.14,12.71,Clear.
