,S.No,Province,Country_Region,Date,Month,Year,Lat,Long_,Confirmed,Daily_Confirmed,Deaths,Daily_Deaths,inf_mean,inf_upper,inf_lower,seir_cumulative_mean,seir_cumulative_lower,seir_cumulative_upper,inf_cuml_mean,inf_cuml_lower,inf_cuml_upper,seir_daily_mean,seir_daily_lower,seir_daily_upper,population,mobility_mean,mobility_obs,testing_obs,pneumonia_mean,pneumonia_obs,mask_use_mean,mask_use_obs,hospital_beds_mean,hospital_beds_upper,hospital_beds_lower,icu_beds_mean,icu_beds_upper,icu_beds_lower,all_bed_capacity,icu_bed_capacity,Temp,Wind,Barometer,Visibility,Weather
365,472,Islamabad,Pakistan,3/10/2021,3,2021,33.665087,73.121219,46229,253,512,1,5094.74,7934.29,2355.79,1516.14,907.56,2547.59,848064.91,427992.7,1157194.38,6.46,3.87,10.85,2155173.482,5.5443,1,1,1.072,0,0.4223,1,235.58,258.59,202.2,48.1,52.8,41.29,2567,52,59.86,3.43,29.0,17.07,Clear.
366,479,Islamabad,Pakistan,3/11/2021,3,2021,33.665087,73.121219,46579,350,516,4,5214.78,8160.08,2419.16,1522.89,911.6,2558.94,853279.7,430463.51,1164632.99,6.75,4.04,11.35,2155173.482,5.223,1,1,1.0688,0,0.4281,1,240.57,264.72,206.46,49.05,53.98,42.1,2567,52,69.14,5.14,28.43,21.32,Clear.
367,486,Islamabad,Pakistan,3/12/2021,3,2021,33.665087,73.121219,46963,384,520,4,5330.06,8281.24,2479.74,1529.9,915.79,2570.72,858609.76,433003.22,1172217.69,7.01,4.2,11.78,2155173.482,4.718,1,1,1.0671,0,0.4335,1,245.87,271.3,210.38,50.07,55.25,42.85,2567,52,58.43,10.86,39.86,21.3,Sunny.
368,493,Islamabad,Pakistan,3/13/2021,3,2021,33.665087,73.121219,47365,402,522,2,5439.79,8397.11,2537.06,1537.14,920.13,2582.88,864049.55,435609.65,1179938.9,7.24,4.33,12.16,2155173.482,4.0009,1,1,1.0653,0,0.4372,1,251.07,277.84,213.73,51.09,56.54,43.49,2567,52,76.0,13.29,58.57,29.9,Clear.
369,500,Islamabad,Pakistan,3/14/2021,3,2021,33.665087,73.121219,47710,345,524,2,5543.19,8605.7,2590.63,1544.57,924.57,2595.37,869592.75,438280.21,1187786.12,7.43,4.45,12.49,2155173.482,3.0446,1,1,1.0618,0,0.4403,1,255.51,283.64,216.36,51.93,57.65,43.97,2567,52,89.29,10.43,50.29,29.99,Clear.
370,507,Islamabad,Pakistan,3/15/2021,3,2021,33.665087,73.121219,48081,371,526,2,5639.53,8802.38,2640.01,1552.17,929.13,2608.14,875232.27,441011.94,1195752.4,7.6,4.55,12.77,2155173.482,1.8436,1,1,1.0583,0,0.4449,1,260.12,289.78,218.41,52.76,58.78,44.3,2567,52,73.29,5.57,19.0,17.05,Clear.
371,514,Islamabad,Pakistan,3/16/2021,3,2021,33.665087,73.121219,48495,414,526,0,5728.06,8982.7,2684.77,1559.92,933.76,2621.16,880960.34,443801.48,1203849.04,7.75,4.64,13.02,2155173.482,0.4223,1,1,1.0547,0,0.4521,1,264.82,296.15,220.19,53.54,59.87,44.52,2567,52,84.0,1.71,16.57,8.53,Clear.
372,521,Islamabad,Pakistan,3/17/2021,3,2021,33.665087,73.121219,48938,443,529,3,5808.14,9144.66,2724.67,1567.8,938.48,2634.39,886768.47,446645.06,1212037.03,7.88,4.71,13.23,2155173.482,-1.1711,1,1,1.0512,0,0.4608,1,268.49,301.45,221.07,54.15,60.8,44.59,2567,52,84.14,4.71,40.86,21.3,Clear.
373,528,Islamabad,Pakistan,3/18/2021,3,2021,33.665087,73.121219,49476,538,531,2,5879.12,9286.3,2759.52,1575.77,943.25,2647.8,892647.6,449538.51,1220302.24,7.98,4.78,13.41,2155173.482,-2.87,1,1,1.0477,0,0.4684,1,272.47,307.13,222.34,54.99,61.98,44.87,2567,52,71.86,7.29,37.14,25.54,Clear.
374,535,Islamabad,Pakistan,3/19/2021,3,2021,33.665087,73.121219,50096,620,536,5,5940.45,9405.77,2789.16,1583.83,948.07,2661.33,898588.05,452477.31,1228629.9,8.05,4.82,13.53,2155173.482,-4.5895,1,1,1.0459,0,0.4763,1,276.66,313.03,224.08,55.89,63.24,45.27,2567,52,71.43,5.0,33.86,21.27,Clear.
375,542,Islamabad,Pakistan,3/20/2021,3,2021,33.665087,73.121219,50843,747,539,3,5991.6,9501.35,2813.45,1591.92,952.92,2674.93,904579.64,455456.58,1237004.84,8.09,4.84,13.6,2155173.482,-6.2307,1,1,1.044,0,0.4856,1,280.18,317.99,225.66,56.73,64.39,45.69,2567,52,83.14,4.57,23.43,17.03,Passing clouds.
376,549,Islamabad,Pakistan,3/21/2021,3,2021,33.665087,73.121219,51414,571,543,4,6032.12,9571.56,2832.28,1600.01,957.76,2688.52,910611.77,458471.1,1245411.58,8.09,4.84,13.59,2155173.482,-7.6862,1,1,1.0403,0,0.495,1,284.27,323.44,228.14,57.76,65.72,46.35,2567,52,60.29,4.71,23.43,21.27,Clear.
377,556,Islamabad,Pakistan,3/22/2021,3,2021,33.665087,73.121219,52086,672,545,2,6061.66,9615.23,2853.28,1608.05,962.57,2702.03,916673.43,461515.36,1253834.41,8.04,4.81,13.51,2155173.482,-8.8519,1,1,1.0365,0,0.504,1,288.55,328.92,230.55,58.8,67.02,46.98,2567,52,95.43,12.43,51.43,33.97,Clear.
378,563,Islamabad,Pakistan,3/23/2021,3,2021,33.665087,73.121219,52676,590,548,3,6079.93,9632.18,2869.27,1615.99,967.33,2715.37,922753.36,464497.59,1262257.52,7.94,4.75,13.34,2155173.482,-9.6465,1,1,1.0328,0,0.5112,1,292.54,333.82,233.31,59.71,68.14,47.62,2567,52,33.14,5.0,28.0,12.76,Clear.
379,570,Islamabad,Pakistan,3/24/2021,3,2021,33.665087,73.121219,53136,460,552,4,6086.7,9622.92,2890.9,1623.77,971.99,2728.45,928840.06,467391.08,1270665.05,7.79,4.66,13.08,2155173.482,-10.0314,1,1,1.029,0,0.519,1,297.4,339.46,237.37,60.79,69.39,48.52,2567,52,82.57,4.43,29.43,17.05,Clear.
380,577,Islamabad,Pakistan,3/25/2021,3,2021,33.665087,73.121219,53684,548,554,2,6081.86,9588.19,2910.68,1631.37,976.53,2741.21,934921.93,470305.31,1279041.18,7.59,4.55,12.76,2155173.482,-10.0289,1,1,1.0253,0,0.5291,1,301.92,344.53,241.63,61.78,70.49,49.44,2567,52,95.14,4.86,39.71,29.89,Clear.
381,584,Islamabad,Pakistan,3/26/2021,3,2021,33.665087,73.121219,54347,663,555,1,6065.35,9528.87,2925.28,1638.77,980.96,2753.65,940987.28,473235.11,1287370.16,7.4,4.43,12.43,2155173.482,-9.6952,1,1,1.0234,0,0.5377,1,307.76,351.11,247.34,63.01,71.88,50.64,2567,52,84.43,3.71,19.86,17.1,Clear.
382,591,Islamabad,Pakistan,3/27/2021,3,2021,33.665087,73.121219,55056,709,557,2,6037.2,9446.03,2934.45,1646.0,985.29,2765.81,947024.48,476175.04,1295865.43,7.23,4.33,12.16,2155173.482,-9.1227,1,1,1.0215,0,0.5456,1,313.97,357.78,253.71,64.43,73.43,52.07,2567,52,62.71,6.86,13.14,17.03,Clear.
383,598,Islamabad,Pakistan,3/28/2021,3,2021,33.665087,73.121219,55594,538,559,2,5997.54,9340.88,2937.97,1653.13,989.56,2777.79,953022.02,479119.44,1305843.88,7.13,4.27,11.98,2155173.482,-8.4208,1,1,1.0176,0,0.555,1,320.45,364.44,260.69,65.95,75.01,53.65,2567,52,49.71,11.0,25.71,25.51,Clear.
384,605,Islamabad,Pakistan,3/29/2021,3,2021,33.665087,73.121219,56450,856,561,2,5946.54,9214.9,2935.66,1660.25,993.82,2789.75,958968.56,482062.43,1315730.06,7.12,4.26,11.96,2155173.482,-7.687,1,1,1.0137,0,0.5649,1,328.52,372.57,268.69,67.7,76.77,55.37,2567,52,61.43,13.14,46.57,29.71,Clear.
385,612,Islamabad,Pakistan,3/30/2021,3,2021,33.665087,73.121219,57204,754,563,2,5884.49,9072.69,2927.38,1667.48,998.15,2801.9,964853.05,484998.01,1325499.84,7.23,4.33,12.15,2155173.482,-6.9828,1,1,1.0098,0,0.573,1,337.65,381.54,278.11,69.51,78.54,57.25,2567,52,25.57,3.71,15.0,8.48,Sunny.
386,619,Islamabad,Pakistan,3/31/2021,3,2021,33.665087,73.121219,57833,629,568,5,5811.74,8912.72,2913.04,1674.98,1002.64,2814.49,970664.78,487920.04,1335158.94,7.5,4.49,12.6,2155173.482,-6.3387,1,1,1.0059,0,0.5804,1,348.41,392.01,288.8,71.47,80.41,59.24,2567,52,25.57,3.71,15.0,8.48,Sunny.
387,626,Islamabad,Pakistan,4/1/2021,4,2021,33.665087,73.121219,58557,724,572,4,5728.7,8736.57,2890.02,1682.88,1007.37,2827.78,976393.49,490822.34,1344511.68,7.91,4.73,13.29,2155173.482,-5.7654,1,1,1.002,0,0.5863,1,360.18,403.28,300.88,73.5,82.3,61.4,2567,52,73.14,4.71,0.0,0.0,Clear.
388,633,Islamabad,Pakistan,4/2/2021,4,2021,33.665087,73.121219,59401,844,572,0,5635.87,8545.87,2841.99,1691.32,1012.42,2841.95,982029.36,493698.69,1352302.43,8.43,5.05,14.17,2155173.482,-5.2601,1,1,1.0,0,0.5904,1,373.38,415.87,314.42,75.82,84.45,63.85,2567,52,73.14,4.71,0.0,0.0,Clear.
389,640,Islamabad,Pakistan,4/3/2021,4,2021,33.665087,73.121219,60197,796,574,2,5533.8,8342.27,2789.06,1700.36,1017.83,2857.14,987563.16,496542.9,1359922.78,9.04,5.41,15.19,2155173.482,-4.8229,1,1,0.998,0,0.5943,1,387.41,429.2,328.81,78.37,86.83,66.52,2567,52,26.86,3.43,7.14,12.71,Clear.
390,647,Islamabad,Pakistan,4/4/2021,4,2021,33.665087,73.121219,60911,714,579,5,5423.09,8166.77,2731.63,1710.06,1023.63,2873.43,992986.25,499348.86,1367361.98,9.7,5.8,16.29,2155173.482,-4.4803,1,1,0.994,0,0.5972,1,401.37,442.46,343.08,81.04,89.34,69.27,2567,52,48.29,5.29,18.71,16.97,Clear.
391,654,Islamabad,Pakistan,4/5/2021,4,2021,33.665087,73.121219,61552,641,583,4,5304.37,8013.94,2670.1,1720.43,1029.84,2890.86,998290.62,502110.65,1374613.59,10.37,6.21,17.42,2155173.482,-4.2862,1,1,0.99,0,0.5997,1,415.57,456.11,357.26,83.94,92.13,72.16,2567,52,64.14,12.29,42.29,25.49,Clear.
392,661,Islamabad,Pakistan,4/6/2021,4,2021,33.665087,73.121219,62211,659,584,1,5178.35,7850.56,2604.89,1731.45,1036.44,2909.38,1003468.97,504822.59,1381698.65,11.02,6.6,18.52,2155173.482,-4.3014,1,1,0.986,0,0.6019,1,427.69,467.65,369.07,86.65,94.75,74.78,2567,52,47.57,11.14,41.57,21.23,Clear.
393,668,Islamabad,Pakistan,4/7/2021,4,2021,33.665087,73.121219,62775,564,588,4,5045.77,7677.27,2536.42,1743.08,1043.4,2928.92,1008514.74,507479.3,1388577.29,11.63,6.96,19.54,2155173.482,-4.5815,1,1,0.982,0,0.6048,1,438.64,478.22,379.02,89.23,97.28,77.1,2567,52,73.0,14.43,57.0,33.96,Clear.
394,675,Islamabad,Pakistan,4/8/2021,4,2021,33.665087,73.121219,63499,724,591,3,4907.39,7498.66,2464.73,1755.23,1050.68,2949.35,1013422.13,510075.79,1395243.06,12.16,7.28,20.43,2155173.482,-5.1729,1,1,0.978,0,0.6064,1,446.5,485.8,385.28,91.3,99.34,78.78,2567,52,72.14,9.0,37.71,25.53,Clear.
395,682,Islamabad,Pakistan,4/9/2021,4,2021,33.665087,73.121219,64173,674,597,6,4764.03,7312.2,2390.03,1767.83,1058.22,2970.51,1018186.16,512607.58,1401690.79,12.6,7.54,21.16,2155173.482,-6.1028,1,1,0.976,0,0.6063,1,451.12,490.26,387.61,92.83,100.88,79.76,2567,52,98.86,3.43,20.29,21.28,Clear.
396,689,Islamabad,Pakistan,4/10/2021,4,2021,33.665087,73.121219,64902,729,601,4,4616.5,7117.74,2313.44,1780.76,1065.96,2992.24,1022802.67,515070.64,1407916.43,12.93,7.74,21.72,2155173.482,-7.377,1,1,0.9739,0,0.6056,1,453.4,492.61,387.18,93.64,101.74,79.96,2567,52,74.43,6.14,27.57,25.52,Clear.
397,696,Islamabad,Pakistan,4/11/2021,4,2021,33.665087,73.121219,65700,798,607,6,4465.63,6915.99,2235.36,1793.9,1073.82,3014.32,1027268.3,517461.42,1413917.11,13.14,7.87,22.08,2155173.482,-8.986,1,1,0.9699,0,0.6072,1,452.61,492.02,383.84,93.72,101.88,79.48,2567,52,52.71,2.43,7.57,8.52,Clear.
398,703,Islamabad,Pakistan,4/12/2021,4,2021,33.665087,73.121219,66380,680,611,4,4312.25,6707.7,2156.18,1807.12,1081.74,3036.53,1031580.55,519776.9,1419690.99,13.22,7.91,22.21,2155173.482,-10.8966,1,1,0.9658,0,0.6079,1,450.4,490.24,378.71,93.4,101.66,78.54,2567,52,49.57,2.14,5.71,8.51,Clear.
399,710,Islamabad,Pakistan,4/13/2021,4,2021,33.665087,73.121219,66983,603,617,6,4157.17,6493.75,2076.38,1820.27,1089.61,3058.62,1035737.72,522014.66,1425237.33,13.15,7.87,22.09,2155173.482,-13.018,1,1,0.9617,0,0.6068,1,444.98,485.24,370.54,92.48,100.85,77.01,2567,52,39.43,3.57,9.29,12.76,Clear.
400,717,Islamabad,Pakistan,4/14/2021,4,2021,33.665087,73.121219,67491,508,619,2,4001.18,6275.16,1996.43,1833.18,1097.34,3080.32,1039738.9,524172.85,1430556.36,12.91,7.73,21.7,2155173.482,-15.1902,1,1,0.9577,0,0.6058,1,438.34,479.31,361.45,91.18,99.7,75.18,2567,52,63.29,9.71,31.71,29.81,Clear.
401,724,Islamabad,Pakistan,4/15/2021,4,2021,33.665087,73.121219,68066,575,625,6,3845.03,6052.96,1916.78,1845.72,1104.84,3101.39,1043583.93,526250.24,1435649.31,12.54,7.5,21.07,2155173.482,-17.2321,1,1,0.9536,0,0.6052,1,431.2,472.99,352.27,89.81,98.52,73.37,2567,52,95.71,14.29,54.86,34.03,Clear.
402,731,Islamabad,Pakistan,4/16/2021,4,2021,33.665087,73.121219,68665,599,626,1,3689.45,5828.14,1837.82,1857.79,1112.07,3121.68,1047273.38,528246.14,1440518.43,12.07,7.23,20.29,2155173.482,-19.0005,1,1,0.9515,0,0.6044,1,423.77,466.36,343.37,88.47,97.36,71.68,2567,52,86.43,14.29,57.43,33.98,Clear.
403,738,Islamabad,Pakistan,4/17/2021,4,2021,33.665087,73.121219,68906,241,631,5,3535.11,5601.69,1759.94,1869.37,1119.0,3141.13,1050808.49,530160.38,1445166.93,11.58,6.93,19.46,2155173.482,-20.4094,1,1,0.9495,0,0.6068,1,416.93,460.45,335.58,87.11,96.21,70.12,2567,52,100.14,12.86,51.86,34.0,Passing clouds.
404,745,Islamabad,Pakistan,4/18/2021,4,2021,33.665087,73.121219,69556,650,636,5,3382.64,5390.73,1683.44,1880.47,1125.64,3159.79,1054191.13,531993.26,1449598.92,11.1,6.65,18.66,2155173.482,-21.4383,1,1,0.9454,0,0.6099,1,411.29,455.68,329.31,86.03,95.31,68.88,2567,52,72.14,8.0,41.86,25.48,Clear.
405,752,Islamabad,Pakistan,4/19/2021,4,2021,33.665087,73.121219,70079,523,642,6,3232.62,5182.95,1608.49,1891.17,1132.05,3177.77,1057423.75,533745.54,1453819.32,10.7,6.4,17.98,2155173.482,-22.1225,1,1,0.9413,0,0.6129,1,406.78,451.85,324.68,85.26,94.7,68.05,2567,52,49.86,8.14,37.0,25.55,Clear.
406,759,Islamabad,Pakistan,4/20/2021,4,2021,33.665087,73.121219,70609,530,645,3,3085.58,4958.4,1525.96,1901.59,1138.29,3195.28,1060509.33,535418.34,1457833.66,10.42,6.24,17.51,2155173.482,-22.5258,1,1,0.9372,0,0.6167,1,404.27,449.93,322.83,84.84,94.42,67.75,2567,52,73.14,9.71,47.0,29.74,Passing clouds.
407,766,Islamabad,Pakistan,4/21/2021,4,2021,33.665087,73.121219,70984,375,649,4,2941.98,4733.2,1446.85,1911.91,1144.46,3212.61,1063451.32,537013.14,1461648.07,10.32,6.17,17.33,2155173.482,-22.7109,1,1,0.9331,0,0.6214,1,403.65,449.66,323.96,84.8,94.46,68.06,2567,52,98.86,7.0,32.14,25.45,Passing clouds.
408,773,Islamabad,Pakistan,4/22/2021,4,2021,33.665087,73.121219,71533,549,649,0,2802.23,4515.19,1370.96,1922.29,1150.68,3230.06,1066253.55,538531.74,1465615.99,10.38,6.22,17.45,2155173.482,-22.7227,1,1,0.9291,0,0.6257,1,404.17,450.1,327.47,84.94,94.59,68.82,2567,52,86.0,5.14,35.71,21.26,Passing clouds.
409,780,Islamabad,Pakistan,4/23/2021,4,2021,33.665087,73.121219,72150,617,652,3,2666.66,4304.81,1297.86,1932.86,1157.01,3247.82,1068920.2,539976.15,1469870.49,10.57,6.33,17.76,2155173.482,-22.5814,1,1,0.927,0,0.6298,1,406.73,452.23,332.69,85.57,95.14,69.99,2567,52,22.57,2.0,15.86,8.5,Clear.
410,787,Islamabad,Pakistan,4/24/2021,4,2021,33.665087,73.121219,72613,463,657,5,2535.52,4102.21,1228.4,1943.68,1163.48,3266.0,1071455.73,541348.64,1473921.1,10.82,6.48,18.18,2155173.482,-22.2912,1,1,0.925,0,0.6329,1,410.2,454.84,339.99,86.57,95.99,71.75,2567,52,67.43,13.14,31.43,25.46,Sunny.
411,794,Islamabad,Pakistan,4/25/2021,4,2021,33.665087,73.121219,72981,368,660,3,2409.04,3907.52,1174.03,1954.76,1170.11,3284.61,1073864.77,542651.63,1477775.41,11.07,6.63,18.61,2155173.482,-21.8607,1,1,0.9209,0,0.6378,1,414.33,457.76,348.82,87.77,96.97,73.89,2567,52,89.71,8.71,27.43,21.27,Clear.
412,801,Islamabad,Pakistan,4/26/2021,4,2021,33.665087,73.121219,73450,469,665,5,2287.37,3720.75,1121.8,1966.03,1176.86,3303.56,1076152.14,543887.67,1481441.03,11.28,6.75,18.95,2155173.482,-21.3217,1,1,0.9168,0,0.6391,1,419.12,461.14,358.49,89.29,98.24,76.37,2567,52,65.29,2.71,5.71,12.76,Clear.
413,808,Islamabad,Pakistan,4/27/2021,4,2021,33.665087,73.121219,73804,354,670,5,2170.61,3541.93,1071.4,1977.4,1183.66,3322.66,1078322.75,545059.44,1484925.57,11.37,6.8,19.1,2155173.482,-20.7277,1,1,0.9128,0,0.6417,1,423.59,464.11,367.47,90.83,99.52,78.79,2567,52,64.71,6.29,27.0,25.47,Clear.
414,815,Islamabad,Pakistan,4/28/2021,4,2021,33.665087,73.121219,74131,327,675,5,2058.84,3371.0,1022.66,1988.69,1190.42,3341.62,1080381.59,546169.65,1488236.59,11.29,6.76,18.97,2155173.482,-20.1348,1,1,0.9087,0,0.6468,1,426.81,465.9,374.19,92.16,100.61,80.8,2567,52,12.14,1.71,7.14,4.25,Clear.
415,822,Islamabad,Pakistan,4/29/2021,4,2021,33.665087,73.121219,74640,509,677,2,1952.08,3207.88,972.71,1999.72,1197.03,3360.17,1082333.68,547221.07,1491381.56,11.04,6.61,18.55,2155173.482,-19.5998,1,1,0.9046,0,0.6533,1,428.02,465.78,377.61,93.05,101.26,82.09,2567,52,50.14,9.29,43.86,25.51,Clear.
416,829,Islamabad,Pakistan,4/30/2021,4,2021,33.665087,73.121219,75067,427,679,2,1850.32,3052.44,924.85,2010.38,1203.41,3378.08,1084184.0,548216.51,1494367.82,10.66,6.38,17.91,2155173.482,-19.1833,1,1,0.9025,0,0.659,1,427.7,464.3,377.98,93.44,101.44,82.58,2567,52,76.29,7.86,37.57,25.49,Clear.
417,836,Islamabad,Pakistan,5/1/2021,5,2021,33.665087,73.121219,75498,431,683,4,1753.53,2890.46,878.99,2020.6,1209.52,3395.24,1085937.53,549158.75,1497202.55,10.21,6.11,17.16,2155173.482,-18.9601,1,1,0.9006,0,0.665,1,425.02,460.58,374.96,93.13,100.92,82.16,2567,52,74.0,7.0,43.0,25.44,Passing clouds.
418,843,Islamabad,Pakistan,5/2/2021,5,2021,33.665087,73.121219,75892,394,691,8,1661.62,2735.32,834.96,2030.35,1215.36,3411.62,1087599.15,550050.54,1499899.15,9.75,5.84,16.38,2155173.482,-19.0438,1,1,0.8966,0,0.6685,1,419.93,454.52,369.33,92.27,99.87,81.15,2567,52,74.0,7.0,43.0,25.44,Passing clouds.
419,850,Islamabad,Pakistan,5/3/2021,5,2021,33.665087,73.121219,76209,317,691,0,1574.52,2587.12,793.02,2039.67,1220.94,3427.29,1089173.66,550894.6,1502503.98,9.32,5.58,15.66,2155173.482,-19.6077,1,1,0.8926,0,0.6697,1,412.8,446.54,361.66,90.88,98.31,79.62,2567,52,24.71,4.0,16.14,12.72,Passing clouds.
420,857,Islamabad,Pakistan,5/4/2021,5,2021,33.665087,73.121219,76492,283,693,2,1492.09,2445.91,753.12,2048.65,1226.31,3442.38,1090665.75,551693.58,1504976.45,8.98,5.38,15.09,2155173.482,-20.8448,1,1,0.8886,0,0.6699,1,402.89,435.72,351.61,88.8,96.04,77.5,2567,52,50.29,8.29,34.29,21.24,Clear.
421,864,Islamabad,Pakistan,5/5/2021,5,2021,33.665087,73.121219,76492,0,693,0,1414.21,2311.67,715.2,2057.43,1231.57,3457.13,1092079.96,552450.06,1507322.8,8.78,5.26,14.76,2155173.482,-22.8949,1,1,0.8846,0,0.6686,1,391.05,422.91,340.25,86.37,93.41,75.15,2567,52,76.29,17.0,53.14,33.9,Passing clouds.
422,871,Islamabad,Pakistan,5/6/2021,5,2021,33.665087,73.121219,76696,204,698,5,1340.74,2184.31,679.22,2066.16,1236.8,3471.81,1093420.7,553166.52,1509549.06,8.73,5.23,14.67,2155173.482,-25.7887,1,1,0.8805,0,0.6664,1,377.66,408.54,328.16,83.52,90.34,72.57,2567,52,76.71,11.86,57.29,33.9,Clear.
423,878,Islamabad,Pakistan,5/7/2021,5,2021,33.665087,73.121219,77414,718,702,4,1271.52,2063.73,645.11,2074.95,1242.06,3486.58,1094692.22,553845.39,1511661.06,8.79,5.26,14.77,2155173.482,-29.4089,1,1,0.8785,0,0.663,1,363.08,392.95,315.41,80.37,86.98,69.82,2567,52,23.14,2.0,20.0,8.47,Clear.
424,885,Islamabad,Pakistan,5/8/2021,5,2021,33.665087,73.121219,77684,270,706,4,1206.41,1949.95,612.79,2083.85,1247.39,3501.53,1095898.63,554488.97,1513664.41,8.9,5.33,14.95,2155173.482,-33.4714,1,1,0.8766,0,0.6599,1,347.66,376.54,301.75,77.0,83.4,66.83,2567,52,15.0,1.0,4.71,4.25,Sunny.
425,892,Islamabad,Pakistan,5/9/2021,5,2021,33.665087,73.121219,77974,290,708,2,1145.25,1843.77,582.21,2092.86,1252.78,3516.66,1097043.88,555099.48,1515564.51,9.01,5.39,15.14,2155173.482,-37.5609,1,1,0.8727,0,0.6572,1,331.54,359.43,287.33,73.56,79.75,63.75,2567,52,51.71,6.0,32.86,21.2,Clear.
426,899,Islamabad,Pakistan,5/10/2021,5,2021,33.665087,73.121219,78200,226,715,7,1087.88,1755.01,553.28,2101.92,1258.21,3531.9,1098131.76,555679.03,1517366.5,9.07,5.43,15.24,2155173.482,-41.2132,1,1,0.8688,0,0.6522,1,315.29,342.17,272.7,70.07,76.04,60.6,2567,52,54.29,8.43,26.0,21.16,Clear.
427,906,Islamabad,Pakistan,5/11/2021,5,2021,33.665087,73.121219,78382,182,716,1,1034.14,1673.42,525.91,2110.95,1263.61,3547.06,1099165.9,556229.63,1519075.31,9.02,5.4,15.16,2155173.482,-43.987,1,1,0.8649,0,0.6507,1,298.69,324.51,257.75,66.6,72.35,57.47,2567,52,48.0,7.43,36.43,16.92,Clear.
428,913,Islamabad,Pakistan,5/12/2021,5,2021,33.665087,73.121219,78560,178,718,2,983.86,1595.81,499.12,2119.78,1268.89,3561.9,1100149.76,556753.19,1520695.65,8.83,5.28,14.84,2155173.482,-45.5332,1,1,0.861,0,0.6481,1,282.45,307.28,243.41,63.17,68.72,54.44,2567,52,66.29,18.86,48.29,29.59,Clear.
429,920,Islamabad,Pakistan,5/13/2021,5,2021,33.665087,73.121219,78725,165,722,4,936.88,1522.04,474.2,2128.24,1273.96,3576.12,1101086.64,557251.54,1522232.04,8.47,5.07,14.23,2155173.482,-45.6324,1,1,0.8571,0,0.6434,1,266.41,290.28,229.19,59.75,65.1,51.4,2567,52,63.86,15.71,50.14,29.52,Passing clouds.
430,927,Islamabad,Pakistan,5/14/2021,5,2021,33.665087,73.121219,78969,244,724,2,893.06,1451.97,455.28,2136.23,1278.74,3589.54,1101979.7,557726.38,1523688.95,7.99,4.78,13.42,2155173.482,-44.2197,1,1,0.8552,0,0.6377,1,250.85,273.82,215.32,56.36,61.52,48.38,2567,52,64.0,12.86,45.86,25.27,Clear.
431,934,Islamabad,Pakistan,5/15/2021,5,2021,33.665087,73.121219,79027,58,727,3,852.24,1385.46,438.52,2143.67,1283.19,3602.04,1102831.94,558179.34,1525070.81,7.44,4.45,12.5,2155173.482,-41.4019,1,1,0.8533,0,0.6304,1,235.72,257.83,201.8,53.11,58.09,45.47,2567,52,23.57,2.71,19.57,8.44,Clear.
432,941,Islamabad,Pakistan,5/16/2021,5,2021,33.665087,73.121219,79123,96,731,4,814.28,1322.38,417.78,2150.55,1287.31,3613.61,1103646.22,558611.96,1526381.97,6.88,4.12,11.57,2155173.482,-37.4543,1,1,0.8496,0,0.6215,1,221.38,242.69,188.92,50.02,54.84,42.69,2567,52,23.57,2.71,19.57,8.44,Clear.
433,948,Islamabad,Pakistan,5/17/2021,5,2021,33.665087,73.121219,79221,98,731,0,779.05,1262.65,398.24,2156.92,1291.13,3624.31,1104425.26,559025.68,1527626.69,6.37,3.81,10.7,2155173.482,-32.768,1,1,0.8458,0,0.6128,1,207.7,228.28,176.6,47.11,51.78,40.05,2567,52,36.86,4.0,28.29,12.66,Clear.
434,955,Islamabad,Pakistan,5/18/2021,5,2021,33.665087,73.121219,79371,150,733,2,746.41,1206.26,380.14,2162.87,1294.69,3634.31,1105171.67,559421.87,1528809.12,5.95,3.56,10.0,2155173.482,-27.7554,1,1,0.8421,0,0.6065,1,194.63,214.51,164.79,44.21,48.73,37.44,2567,52,31.14,10.57,14.43,16.88,Scattered clouds.
435,962,Islamabad,Pakistan,5/19/2021,5,2021,33.665087,73.121219,79552,181,735,2,716.24,1153.17,363.43,2168.54,1298.08,3643.84,1105887.92,559801.83,1529933.31,5.67,3.4,9.53,2155173.482,-22.7662,1,1,0.8384,0,0.5992,1,182.32,201.54,153.65,41.41,45.78,34.9,2567,52,40.0,4.43,14.29,12.68,Passing clouds.
436,969,Islamabad,Pakistan,5/20/2021,5,2021,33.665087,73.121219,79789,237,740,5,688.44,1103.32,348.04,2174.11,1301.41,3653.19,1106576.35,560166.77,1531003.17,5.56,3.33,9.35,2155173.482,-18.0503,1,1,0.8346,0,0.5927,1,170.91,189.52,143.34,38.8,43.02,32.54,2567,52,52.29,6.71,23.14,16.89,Clear.
437,976,Islamabad,Pakistan,5/21/2021,5,2021,33.665087,73.121219,80010,221,741,1,662.87,1059.26,333.84,2179.69,1304.75,3662.56,1107239.23,560517.86,1532022.51,5.58,3.34,9.37,2155173.482,-13.7579,1,1,0.8327,0,0.5865,1,160.19,178.19,133.71,36.28,40.36,30.28,2567,52,40.14,10.57,28.29,16.89,Clear.
