,S.No,Province,Country_Region,Date,Month,Year,Lat,Long_,Confirmed,Daily_Confirmed,Deaths,Daily_Deaths,inf_mean,inf_upper,inf_lower,seir_cumulative_mean,seir_cumulative_lower,seir_cumulative_upper,inf_cuml_mean,inf_cuml_lower,inf_cuml_upper,seir_daily_mean,seir_daily_lower,seir_daily_upper,population,mobility_mean,mobility_obs,testing_obs,pneumonia_mean,pneumonia_obs,mask_use_mean,mask_use_obs,hospital_beds_mean,hospital_beds_upper,hospital_beds_lower,icu_beds_mean,icu_beds_upper,icu_beds_lower,all_bed_capacity,icu_bed_capacity,Temp,Wind,Barometer,Visibility,Weather
441,1006,Punjab,Pakistan,5/25/2021,5,2021,30.811346,72.139132,335577,817,9839,55,73153.87,120058.78,35671.06,171445.71,87964.04,300673.43,82854050.39,42281937.76,105238801.4,529.53,271.69,928.66,113939260.1,18.7783,1,1,0.8258,0,0.6274,1,46794.15,78661.77,22811.48,10618.42,17849.74,5176.33,51809,1601,74.52,3.4,14.62,13.0,Clear.
442,1013,Punjab,Pakistan,5/26/2021,5,2021,30.811346,72.139132,336315,738,9875,36,68346.97,111930.13,33217.44,171949.19,88222.37,301556.42,82922397.36,42325155.73,105333425.8,503.49,258.32,882.99,113939260.1,19.5399,1,1,0.8224,0,0.6256,1,44902.26,75597.09,21662.02,10213.3,17195.03,4927.16,51809,1601,49.08,3.38,16.08,14.78,Passing clouds.
443,1020,Punjab,Pakistan,5/27/2021,5,2021,30.811346,72.139132,337073,758,9899,24,63923.42,104342.06,30987.15,172453.99,88481.36,302441.71,82986320.78,42365303.3,105422457.5,504.8,259.0,885.29,113939260.1,20.1352,1,1,0.8189,0,0.6235,1,43023.78,72526.86,20542.02,9804.11,16527.18,4681.05,51809,1601,46.62,2.02,8.52,9.21,Haze.
444,1027,Punjab,Pakistan,5/28/2021,5,2021,30.811346,72.139132,337775,702,9925,26,59870.19,97920.31,28966.36,172981.96,88752.25,303367.63,83046190.97,42402618.15,105506289.1,527.97,270.89,925.92,113939260.1,20.6822,1,1,0.8172,0,0.6217,1,41229.12,69564.55,19489.44,9415.1,15885.78,4450.62,51809,1601,39.75,2.85,10.69,12.29,Haze.
445,1034,Punjab,Pakistan,5/29/2021,5,2021,30.811346,72.139132,338377,602,9960,35,56172.43,92127.15,27128.7,173548.89,89043.13,304361.89,83102363.4,42437331.79,105585304.3,566.93,290.88,994.26,113939260.1,21.2745,1,1,0.8156,0,0.6192,1,39408.76,66539.21,18453.67,8996.19,15189.5,4212.59,51809,1601,37.46,6.69,12.9,16.65,Haze.
446,1042,Punjab,Pakistan,5/30/2021,5,2021,30.811346,72.139132,339073,696,9982,22,52814.01,86123.31,25452.06,174164.46,89358.96,305441.45,83155177.41,42469667.74,105659875.4,615.57,315.83,1079.56,113939260.1,21.9499,1,1,0.8124,0,0.616,1,37672.96,63669.52,17485.7,8596.21,14528.09,3989.88,51809,1601,34.1,4.31,16.04,19.05,Partly cloudy.
447,1050,Punjab,Pakistan,5/31/2021,5,2021,30.811346,72.139132,339686,613,9999,17,49778.16,80672.55,23960.66,174831.57,89701.24,306611.4,83204955.58,42499840.27,105730362.9,667.11,342.28,1169.95,113939260.1,22.6776,1,1,0.8091,0,0.613,1,35955.72,60798.28,16551.85,8160.8,13799.27,3756.74,51809,1601,46.67,4.42,21.12,15.37,Haze.
448,1058,Punjab,Pakistan,6/1/2021,6,2021,30.811346,72.139132,340110,424,10039,40,47048.17,76403.39,22642.72,175545.41,90067.49,307863.29,83252003.74,42528053.69,105797114.0,713.84,366.25,1251.89,113939260.1,23.3977,1,1,0.8059,0,0.6095,1,34272.43,57905.55,15595.0,7748.95,13092.37,3526.01,51809,1601,67.29,5.94,28.35,17.86,Thundershowers. Passing clouds.
449,1066,Punjab,Pakistan,6/2/2021,6,2021,30.811346,72.139132,340557,447,10084,45,44607.66,72553.78,21487.49,176292.54,90450.82,309173.58,83296611.4,42554501.89,105860462.9,747.13,383.33,1310.29,113939260.1,24.0639,1,1,0.8027,0,0.6064,1,32603.05,54522.61,14667.0,7345.68,12284.3,3304.57,51809,1601,67.29,5.94,28.35,17.86,Thundershowers. Passing clouds.
450,1074,Punjab,Pakistan,6/3/2021,6,2021,30.811346,72.139132,340989,432,10132,48,42440.79,69404.17,20483.96,177053.06,90841.02,310507.35,83339052.2,42579368.31,105920730.2,760.52,390.2,1333.77,113939260.1,24.6571,1,1,0.7995,0,0.6032,1,30952.83,51196.1,13771.39,6944.67,11486.5,3089.79,51809,1601,59.27,7.15,31.4,23.41,Passing clouds.
451,1082,Punjab,Pakistan,6/4/2021,6,2021,30.811346,72.139132,341390,401,10184,52,40532.69,66821.63,19527.29,177808.32,91228.52,311831.88,83379584.88,42602826.23,105978223.8,755.25,387.5,1324.53,113939260.1,25.1832,1,1,0.7978,0,0.5995,1,29330.35,47954.36,12909.28,6553.52,10714.84,2884.43,51809,1601,73.98,5.92,35.77,22.22,Clear.
452,1090,Punjab,Pakistan,6/5/2021,6,2021,30.811346,72.139132,341789,399,10241,57,38869.68,64528.84,18692.38,178542.84,91605.38,313120.05,83418454.56,42625039.18,106033238.9,734.52,376.86,1288.17,113939260.1,25.6578,1,1,0.7964,0,0.5957,1,27762.4,44896.79,12089.42,6185.6,10003.22,2693.58,51809,1601,51.77,1.54,11.5,7.41,Clear.
453,1098,Punjab,Pakistan,6/6/2021,6,2021,30.811346,72.139132,342192,403,10290,49,37439.45,62509.43,17954.81,179244.71,91965.5,314350.96,83455894.02,42646161.61,106086059.3,701.87,360.11,1230.91,113939260.1,26.0769,1,1,0.7934,0,0.5922,1,26239.73,42279.7,11304.28,5831.75,9396.61,2512.36,51809,1601,48.73,4.85,26.52,20.34,Clear.
454,1106,Punjab,Pakistan,6/7/2021,6,2021,30.811346,72.139132,342498,306,10314,24,36230.65,60748.8,17334.04,179905.63,92304.59,315510.04,83492124.67,42666339.62,106136957.5,660.92,339.1,1159.08,113939260.1,26.4009,1,1,0.7904,0,0.5884,1,24786.72,39795.96,10560.77,5497.18,8825.92,2342.16,51809,1601,49.85,6.17,27.54,22.18,Haze.
455,1114,Punjab,Pakistan,6/8/2021,6,2021,30.811346,72.139132,342805,307,10349,35,35232.84,59254.86,16825.1,180520.76,92620.2,316588.83,83527357.5,42685711.68,106186195.8,615.13,315.61,1078.78,113939260.1,26.5889,1,1,0.7874,0,0.5839,1,23328.61,37332.46,9823.68,5165.55,8266.36,2175.21,51809,1601,47.94,9.65,33.58,23.97,Haze.
456,1122,Punjab,Pakistan,6/9/2021,6,2021,30.811346,72.139132,343031,226,10397,48,34437.08,57895.48,16423.52,181088.47,92911.48,317584.46,83561794.58,42704409.69,106234027.2,567.71,291.28,995.63,113939260.1,26.6329,1,1,0.7845,0,0.5794,1,21890.58,35165.84,9102.05,4855.42,7799.93,2018.87,51809,1601,34.77,8.56,26.52,18.39,Haze.
457,1130,Punjab,Pakistan,6/10/2021,6,2021,30.811346,72.139132,343252,221,10436,39,33835.64,56446.16,16122.21,181609.68,93178.9,318498.53,83595630.23,42722560.11,106280696.8,521.21,267.42,914.07,113939260.1,26.5536,1,1,0.7815,0,0.5747,1,20448.49,33063.71,8386.05,4539.96,7340.77,1861.86,51809,1601,47.75,9.85,37.98,22.03,Haze.
458,1144,Punjab,Pakistan,6/11/2021,6,2021,30.811346,72.139132,343499,247,10457,21,33421.92,55213.07,15917.37,182086.45,93423.51,319334.66,83629052.14,42740285.31,106326443.6,476.77,244.62,836.14,113939260.1,26.3849,1,1,0.78,0,0.5707,1,19084.88,31063.4,7710.87,4245.28,6909.8,1715.22,51809,1601,50.31,11.06,43.35,23.84,Clear.
459,1158,Punjab,Pakistan,6/12/2021,6,2021,30.811346,72.139132,343703,204,10479,22,33190.7,54248.01,15878.99,182521.64,93646.79,320097.87,83662242.84,42757705.25,106371502.8,435.19,223.28,763.21,113939260.1,26.1574,1,1,0.7787,0,0.567,1,17779.67,29131.45,7026.74,3963.01,6493.28,1566.23,51809,1601,59.88,11.44,44.79,23.85,Clear.
460,1172,Punjab,Pakistan,6/13/2021,6,2021,30.811346,72.139132,343926,223,10501,22,33137.66,53589.9,15778.14,182918.78,93850.56,320794.36,83695380.5,42774939.18,106416108.3,397.14,203.76,696.48,113939260.1,25.8758,1,1,0.776,0,0.5637,1,16562.73,27314.98,6371.22,3686.2,6079.22,1417.98,51809,1601,46.94,5.92,36.46,20.2,Passing clouds.
461,1186,Punjab,Pakistan,6/14/2021,6,2021,30.811346,72.139132,344065,139,10516,15,33259.35,53841.73,15823.28,183282.01,94036.92,321431.38,83728639.85,42792106.81,106460494.8,363.23,186.37,637.02,113939260.1,25.5094,1,1,0.7733,0,0.5604,1,15417.81,25585.18,5761.61,3433.01,5696.93,1282.91,51809,1601,76.44,8.81,37.65,22.68,Passing clouds.
462,1200,Punjab,Pakistan,6/15/2021,6,2021,30.811346,72.139132,344196,131,10548,32,33553.03,54218.46,15949.94,183616.03,94208.3,322017.16,83762192.88,42809327.65,106504897.1,334.02,171.37,585.78,113939260.1,25.0273,1,1,0.7706,0,0.5572,1,14347.68,23945.41,5218.07,3185.0,5315.58,1158.35,51809,1601,86.35,4.94,36.04,20.24,Passing clouds.
463,1214,Punjab,Pakistan,6/16/2021,6,2021,30.811346,72.139132,344379,183,10567,19,34017.12,54750.95,16150.29,183926.02,94367.34,322560.81,83796209.99,42826720.73,106549549.4,309.99,159.05,543.65,113939260.1,24.4369,1,1,0.7679,0,0.5542,1,13388.43,22477.53,4757.5,2960.88,4970.95,1052.13,51809,1601,73.06,6.12,46.58,18.34,Passing clouds.
464,1228,Punjab,Pakistan,6/17/2021,6,2021,30.811346,72.139132,344512,133,10586,19,34651.27,55512.7,16422.74,184217.37,94516.83,323071.77,83830861.26,42844402.75,106594688.7,291.35,149.49,510.96,113939260.1,23.7815,1,1,0.7652,0,0.5503,1,12508.2,21112.19,4363.44,2749.83,4641.35,959.27,51809,1601,68.25,3.35,26.1,14.1,Passing clouds.
465,1242,Punjab,Pakistan,6/18/2021,6,2021,30.811346,72.139132,344641,129,10603,17,35456.01,56854.51,16766.36,184494.41,94658.97,323557.64,83866317.27,42862488.74,106640558.7,277.04,142.14,485.86,113939260.1,23.1265,1,1,0.7638,0,0.5471,1,11745.7,19983.81,4049.57,2570.26,4372.97,886.15,51809,1601,77.58,3.56,37.0,17.21,Passing clouds.
466,1256,Punjab,Pakistan,6/19/2021,6,2021,30.811346,72.139132,344799,158,10615,12,36432.95,58224.03,17188.98,184760.18,94795.33,324023.72,83902750.22,42881093.67,106687412.6,265.76,136.36,466.08,113939260.1,22.5412,1,1,0.7626,0,0.5454,1,11064.79,18955.16,3799.14,2413.13,4133.95,828.56,51809,1601,62.92,3.71,27.21,17.21,Passing clouds.
467,1270,Punjab,Pakistan,6/20/2021,6,2021,30.811346,72.139132,344799,0,10615,0,37584.98,59785.26,17766.01,185016.48,94926.83,324473.21,83940335.2,42900334.01,106735509.6,256.3,131.5,449.49,113939260.1,22.076,1,1,0.7603,0,0.5437,1,10470.05,18038.36,3607.52,2279.98,3928.07,785.58,51809,1601,49.25,4.73,20.6,16.57,Passing clouds.
468,1284,Punjab,Pakistan,6/21/2021,6,2021,30.811346,72.139132,345065,266,10642,27,38916.23,61998.51,18443.07,185263.96,95053.8,324907.23,83979251.43,42920329.1,106785111.3,247.48,126.98,434.02,113939260.1,21.752,1,1,0.7579,0,0.5413,1,9955.38,17222.97,3450.78,2171.39,3756.55,752.66,51809,1601,43.1,7.04,29.83,17.81,Passing clouds.
469,1298,Punjab,Pakistan,6/22/2021,6,2021,30.811346,72.139132,345141,76,10659,17,40431.95,64809.18,19222.01,185502.15,95176.01,325324.95,84019683.38,42941202.23,106836484.2,238.19,122.21,417.72,113939260.1,21.5653,1,1,0.7555,0,0.5389,1,9502.45,16483.54,3318.16,2080.74,3609.37,726.57,51809,1601,74.23,2.6,26.31,12.95,Partly cloudy.
470,1312,Punjab,Pakistan,6/23/2021,6,2021,30.811346,72.139132,345251,110,10672,13,42138.21,67511.66,20106.34,185729.47,95292.64,325723.62,84061821.58,42963081.54,106889901.4,227.32,116.63,398.67,113939260.1,21.5123,1,1,0.7531,0,0.5373,1,9110.67,15825.61,3206.91,2004.96,3482.7,705.73,51809,1601,59.77,4.96,26.12,17.84,Partly cloudy.
471,1326,Punjab,Pakistan,6/24/2021,6,2021,30.811346,72.139132,345449,198,10688,16,44041.67,70467.88,21100.07,185943.57,95402.5,326099.1,84105863.25,42986100.74,106945644.7,214.11,109.85,375.49,113939260.1,21.5931,1,1,0.7507,0,0.5359,1,8798.32,15286.61,3121.85,1946.59,3382.1,690.7,51809,1601,46.17,6.71,36.71,23.36,Passing clouds.
472,1340,Punjab,Pakistan,6/25/2021,6,2021,30.811346,72.139132,345546,97,10700,12,46149.23,73721.96,22207.66,186142.65,95504.63,326448.23,84152012.48,43010399.9,107004006.2,199.07,102.14,349.13,113939260.1,21.8075,1,1,0.7495,0,0.535,1,8508.8,14772.59,3041.82,1893.12,3286.75,676.77,51809,1601,45.92,4.98,27.0,18.44,Clear.
473,1354,Punjab,Pakistan,6/26/2021,6,2021,30.811346,72.139132,345655,109,10713,13,48467.94,77285.96,23232.38,186325.79,95598.6,326769.41,84200480.42,43036125.73,107065289.6,183.14,93.96,321.18,113939260.1,22.1494,1,1,0.7485,0,0.5341,1,8245.38,14337.79,2967.19,1847.75,3213.03,664.93,51809,1601,58.17,9.54,36.73,23.32,Passing clouds.
474,1368,Punjab,Pakistan,6/27/2021,6,2021,30.811346,72.139132,345796,141,10721,8,51004.65,81172.36,24300.62,186492.96,95684.37,327062.59,84251485.08,43063431.9,107129811.1,167.17,85.77,293.17,113939260.1,22.6013,1,1,0.7464,0,0.5326,1,8031.25,14039.43,2906.24,1812.71,3168.8,655.96,51809,1601,64.81,6.08,30.67,18.47,Haze.
475,1382,Punjab,Pakistan,6/28/2021,6,2021,30.811346,72.139132,345900,104,10729,8,53765.79,85484.5,25458.23,186644.94,95762.34,327329.12,84305250.86,43092478.85,107197899.6,151.98,77.98,266.53,113939260.1,23.1422,1,1,0.7443,0,0.5304,1,7841.17,13767.07,2850.49,1782.77,3130.09,648.09,51809,1601,55.5,4.06,27.56,17.91,Passing clouds.
476,1396,Punjab,Pakistan,6/29/2021,6,2021,30.811346,72.139132,346036,136,10740,11,56757.01,90775.68,26707.97,186783.27,95833.32,327571.73,84362007.87,43123433.53,107269897.6,138.34,70.98,242.61,113939260.1,23.756,1,1,0.7423,0,0.5291,1,7683.37,13536.3,2804.3,1756.34,3094.25,641.03,51809,1601,41.15,4.25,20.75,16.64,Clear.
477,1410,Punjab,Pakistan,6/30/2021,6,2021,30.811346,72.139132,346180,144,10747,7,59982.86,96247.8,28052.43,186910.25,95898.47,327794.42,84421990.72,43156468.63,107346159.6,126.98,65.15,222.69,113939260.1,24.4418,1,1,0.7402,0,0.5275,1,7565.98,13361.9,2772.93,1732.45,3059.6,634.94,51809,1601,43.62,7.56,30.21,22.72,Clear.
478,1424,Punjab,Pakistan,7/1/2021,7,2021,30.811346,72.139132,346301,121,10755,8,63446.35,101999.03,29493.96,187028.74,95959.27,328002.23,84485437.08,43191761.42,107427052.0,118.49,60.79,207.8,113939260.1,25.1961,1,1,0.7382,0,0.5259,1,7503.39,13269.56,2764.24,1714.87,3032.71,631.76,51809,1601,51.71,11.85,38.77,21.38,Duststorm.
479,1438,Punjab,Pakistan,7/2/2021,7,2021,30.811346,72.139132,346454,153,10761,6,67148.85,108055.88,31034.64,187141.48,96017.11,328199.94,84552585.93,43229492.22,107512951.1,112.74,57.84,197.72,113939260.1,25.9988,1,1,0.7371,0,0.5257,1,7465.06,13205.35,2769.14,1696.89,3001.71,629.45,51809,1601,51.71,11.85,38.77,21.38,Duststorm.
480,1452,Punjab,Pakistan,7/3/2021,7,2021,30.811346,72.139132,346582,128,10767,6,71089.67,114401.48,32676.03,187250.84,96073.22,328391.72,84623675.6,43269842.22,107604240.7,109.36,56.11,191.78,113939260.1,26.8111,1,1,0.7363,0,0.5249,1,7469.96,13202.98,2796.14,1686.25,2980.41,631.19,51809,1601,51.71,11.85,38.77,21.38,Duststorm.
481,1466,Punjab,Pakistan,7/4/2021,7,2021,30.811346,72.139132,346728,146,10772,5,75265.92,121013.09,34419.35,187358.83,96128.62,328581.12,84698941.52,43312991.12,107701309.5,107.99,55.41,189.39,113939260.1,27.5816,1,1,0.7346,0,0.5235,1,7505.88,13241.07,2841.51,1684.8,2972.15,637.82,51809,1601,69.25,9.08,37.12,20.25,Partly cloudy.
482,1480,Punjab,Pakistan,7/5/2021,7,2021,30.811346,72.139132,346852,124,10776,4,79672.36,127861.67,36265.5,187467.15,96184.2,328771.08,84778613.88,43359114.26,107804547.9,108.32,55.57,189.96,113939260.1,28.2601,1,1,0.7329,0,0.5223,1,7571.84,13318.09,2904.8,1692.97,2977.75,649.48,51809,1601,59.31,10.02,38.0,23.36,Passing clouds.
483,1494,Punjab,Pakistan,7/6/2021,7,2021,30.811346,72.139132,347014,162,10786,10,84301.7,134912.84,38216.64,187577.15,96240.64,328963.99,84862915.58,43408379.5,107914344.4,110.0,56.44,192.91,113939260.1,28.8144,1,1,0.7312,0,0.5216,1,7682.95,13462.21,2990.82,1716.93,3008.43,668.37,51809,1601,57.1,4.31,27.77,17.85,Passing clouds.
484,1508,Punjab,Pakistan,7/7/2021,7,2021,30.811346,72.139132,347180,166,10791,5,89144.98,142176.87,40276.04,187689.88,96298.48,329161.69,84952060.56,43460943.46,108026476.0,112.73,57.84,197.7,113939260.1,29.2537,1,1,0.7295,0,0.5202,1,7823.95,13647.48,3076.17,1753.74,3059.08,689.52,51809,1601,49.62,6.33,30.15,20.27,Passing clouds.
485,1522,Punjab,Pakistan,7/8/2021,7,2021,30.811346,72.139132,347347,167,10798,7,94191.23,150076.53,42446.83,187806.06,96358.09,329365.45,85046251.78,43516946.95,108130545.6,116.19,59.61,203.76,113939260.1,29.6192,1,1,0.7278,0,0.519,1,8005.14,13986.53,3165.83,1805.36,3154.32,713.98,51809,1601,48.67,10.79,40.4,24.53,Clear.
486,1536,Punjab,Pakistan,7/9/2021,7,2021,30.811346,72.139132,347553,206,10805,7,99427.02,158895.3,44731.99,187926.16,96419.7,329576.06,85145678.8,43576509.93,108240568.7,120.09,61.62,210.61,113939260.1,29.9634,1,1,0.7269,0,0.5178,1,8244.44,14430.36,3276.49,1871.97,3276.53,743.95,51809,1601,59.46,11.54,45.1,25.72,Clear.
487,1550,Punjab,Pakistan,7/10/2021,7,2021,30.811346,72.139132,347793,240,10815,10,104836.62,167940.56,47134.51,188050.32,96483.41,329793.83,85250515.42,43639727.47,108356775.1,124.17,63.71,217.76,113939260.1,30.3313,1,1,0.7263,0,0.5157,1,8516.56,14851.77,3396.82,1941.42,3385.58,774.33,51809,1601,55.81,8.04,33.67,19.62,Passing clouds.
488,1564,Punjab,Pakistan,7/11/2021,7,2021,30.811346,72.139132,348085,292,10819,4,110402.96,176293.16,49687.2,188178.47,96549.16,330018.56,85360918.38,43706673.78,108479380.0,128.14,65.75,224.73,113939260.1,30.7467,1,1,0.725,0,0.5131,1,8818.58,15335.68,3523.17,2013.25,3501.08,804.33,51809,1601,48.04,6.75,32.21,19.63,Haze.
489,1578,Punjab,Pakistan,7/12/2021,7,2021,30.811346,72.139132,348309,224,10822,3,116108.18,184752.81,52449.31,188310.2,96616.75,330249.59,85477026.56,43777407.77,108608577.2,131.74,67.59,231.03,113939260.1,31.2123,1,1,0.7237,0,0.5106,1,9151.87,15884.47,3655.45,2088.67,3625.21,834.26,51809,1601,49.94,7.71,38.94,25.76,Haze.
490,1592,Punjab,Pakistan,7/13/2021,7,2021,30.811346,72.139132,348509,200,10832,10,121933.73,193832.88,55354.86,188444.86,96685.84,330485.75,85598960.29,43851971.76,108744535.1,134.66,69.09,236.16,113939260.1,31.7161,1,1,0.7224,0,0.5085,1,9487.98,16448.2,3782.85,2164.85,3752.94,863.12,51809,1601,63.12,8.69,47.06,22.73,Passing clouds.
491,1606,Punjab,Pakistan,7/14/2021,7,2021,30.811346,72.139132,348725,216,10839,7,127860.98,203385.06,58405.46,188581.49,96755.94,330725.36,85726821.27,43930390.66,108887393.7,136.63,70.1,239.61,113939260.1,32.2463,1,1,0.721,0,0.5056,1,9860.75,17086.45,3918.45,2247.69,3894.75,893.18,51809,1601,73.98,5.27,44.29,20.31,Partly cloudy.
492,1620,Punjab,Pakistan,7/15/2021,7,2021,30.811346,72.139132,349111,386,10852,13,133870.68,212965.52,61602.18,188718.92,96826.45,330966.38,85860691.95,44012674.46,109037273.8,137.43,70.51,241.02,113939260.1,32.7905,1,1,0.7197,0,0.5031,1,10259.42,17779.8,4058.11,2330.57,4038.93,921.86,51809,1601,83.5,6.46,60.81,25.85,Partly cloudy.
493,1634,Punjab,Pakistan,7/16/2021,7,2021,30.811346,72.139132,349475,364,10856,4,139942.48,222818.19,64945.11,188856.44,96897.01,331207.56,86000634.43,44098823.39,109194281.4,137.52,70.56,241.18,113939260.1,33.3256,1,1,0.7191,0,0.5004,1,10681.36,18525.12,4200.88,2417.01,4191.92,950.59,51809,1601,64.42,4.35,38.21,19.09,Passing clouds.
494,1648,Punjab,Pakistan,7/17/2021,7,2021,30.811346,72.139132,349890,415,10865,9,146054.92,233751.77,68211.92,188994.17,96967.67,331449.1,86146689.35,44188829.1,109358507.1,137.73,70.66,241.54,113939260.1,33.8116,1,1,0.7186,0,0.4971,1,11140.56,19346.78,4352.98,2509.26,4357.6,980.45,51809,1601,56.17,4.21,30.67,17.87,Clear.
495,1662,Punjab,Pakistan,7/18/2021,7,2021,30.811346,72.139132,350259,369,10871,6,152185.59,244634.83,71476.12,189133.02,97038.91,331692.61,86298874.93,44282675.37,109530025.2,138.85,71.24,243.51,113939260.1,34.1898,1,1,0.7177,0,0.4937,1,11615.22,20206.09,4506.34,2600.46,4523.81,1008.89,51809,1601,47.75,12.33,41.77,25.67,Clear.
496,1676,Punjab,Pakistan,7/19/2021,7,2021,30.811346,72.139132,350618,359,10881,10,158311.51,255722.64,74838.18,189274.75,97111.63,331941.17,86457186.44,44380339.13,109708893.2,141.73,72.72,248.56,113939260.1,34.3943,1,1,0.7168,0,0.4903,1,12143.08,21168.01,4675.74,2697.59,4702.48,1038.72,51809,1601,47.75,12.33,41.77,25.67,Clear.
497,1690,Punjab,Pakistan,7/20/2021,7,2021,30.811346,72.139132,351000,382,10892,11,164409.61,265691.2,78293.42,189421.96,97187.16,332199.33,86621596.05,44481790.7,109895149.8,147.2,75.53,258.16,113939260.1,34.3753,1,1,0.7159,0,0.4873,1,12695.36,22180.85,4851.86,2797.86,4888.31,1069.27,51809,1601,75.62,11.73,49.58,25.02,Passing clouds.
498,1704,Punjab,Pakistan,7/21/2021,7,2021,30.811346,72.139132,351345,345,10900,8,170456.79,275728.06,81835.07,189578.1,97267.27,332473.16,86792052.85,44586993.36,110088811.8,156.14,80.11,273.83,113939260.1,34.1254,1,1,0.715,0,0.4839,1,13277.33,23251.94,5038.97,2904.1,5085.81,1102.16,51809,1601,79.77,8.44,61.4,25.1,Passing clouds.
499,1718,Punjab,Pakistan,7/22/2021,7,2021,30.811346,72.139132,351592,247,10906,6,176429.67,283701.89,85454.89,189747.46,97354.17,332770.19,86968482.52,44695903.76,110289872.7,169.37,86.9,297.03,113939260.1,33.6661,1,1,0.7141,0,0.4815,1,13865.69,24335.78,5231.06,3014.54,5290.84,1137.29,51809,1601,75.12,4.56,41.98,18.38,Thundershowers. Passing clouds.
500,1732,Punjab,Pakistan,7/23/2021,7,2021,30.811346,72.139132,351707,115,10909,3,182304.91,290126.63,89143.3,189933.99,97449.87,333097.32,87150787.43,44808472.73,110498303.1,186.53,95.7,327.13,113939260.1,33.0343,1,1,0.7137,0,0.4795,1,14503.91,25508.91,5447.38,3134.21,5512.32,1177.15,51809,1601,75.12,4.56,41.98,18.38,Thundershowers. Passing clouds.
501,1746,Punjab,Pakistan,7/24/2021,7,2021,30.811346,72.139132,351707,0,10909,0,188059.06,295886.8,92888.97,190140.48,97555.81,333459.44,87338846.49,44924645.68,110714050.1,206.48,105.94,362.12,113939260.1,32.2759,1,1,0.7135,0,0.4766,1,15164.37,26721.59,5678.53,3263.76,5751.16,1222.16,51809,1601,34.08,3.52,19.33,12.25,Scattered clouds.
502,1760,Punjab,Pakistan,7/25/2021,7,2021,30.811346,72.139132,352682,975,10939,30,193669.15,300979.19,96678.79,190368.47,97672.79,333859.28,87532515.64,45044363.04,110937036.4,228.0,116.98,399.85,113939260.1,31.443,1,1,0.713,0,0.4753,1,15871.83,27928.69,5933.54,3418.62,6015.54,1278.02,51809,1601,64.6,3.21,29.04,15.94,Passing clouds.
503,1774,Punjab,Pakistan,7/26/2021,7,2021,30.811346,72.139132,353238,556,10944,5,199113.76,305407.93,100498.02,190618.22,97800.93,334297.29,87731629.4,45167560.91,111167159.4,249.75,128.14,438.0,113939260.1,30.5909,1,1,0.7125,0,0.4746,1,16612.62,29151.75,6206.26,3592.58,6304.24,1342.14,51809,1601,36.79,2.1,18.31,11.01,Clear.
504,1788,Punjab,Pakistan,7/27/2021,7,2021,30.811346,72.139132,353695,457,10964,20,204372.82,309183.56,104330.11,190888.54,97939.62,334771.36,87936002.22,45294171.67,111409383.7,270.32,138.69,474.07,113939260.1,29.7781,1,1,0.7121,0,0.4742,1,17395.09,30433.61,6508.06,3773.58,6602.07,1411.82,51809,1601,52.5,6.04,42.06,25.65,Passing clouds.
505,1802,Punjab,Pakistan,7/28/2021,7,2021,30.811346,72.139132,354312,617,10978,14,209427.62,312321.95,108156.53,191176.71,98087.47,335276.73,88145429.85,45424124.22,111669780.2,288.17,147.85,505.38,113939260.1,29.0644,1,1,0.7116,0,0.4741,1,18205.13,31760.66,6824.8,3946.62,6885.27,1479.52,51809,1601,69.35,12.79,47.0,23.17,Passing clouds.
506,1816,Punjab,Pakistan,7/29/2021,7,2021,30.811346,72.139132,354904,592,10995,17,214260.65,314844.42,111959.47,191478.51,98242.32,335806.02,88359690.5,45557344.58,111936196.3,301.8,154.85,529.29,113939260.1,28.4987,1,1,0.7112,0,0.4746,1,18971.31,33009.26,7114.91,4118.58,7166.15,1544.61,51809,1601,81.15,10.83,53.58,23.8,Passing clouds.
507,1830,Punjab,Pakistan,7/30/2021,7,2021,30.811346,72.139132,355483,579,11019,24,218855.58,319020.05,115722.73,191789.71,98401.98,336351.78,88578546.08,45693755.85,112208402.4,311.19,159.66,545.75,113939260.1,28.1063,1,1,0.711,0,0.4749,1,19778.25,34318.62,7406.49,4281.22,7428.64,1603.22,51809,1601,78.81,3.92,35.06,15.9,Passing clouds.
508,1844,Punjab,Pakistan,7/31/2021,7,2021,30.811346,72.139132,356211,728,11041,22,223197.69,323739.24,119429.68,192107.16,98564.86,336908.51,88801743.77,45833278.18,112486138.9,317.45,162.88,556.74,113939260.1,27.8868,1,1,0.711,0,0.4757,1,20595.68,35634.48,7687.32,4429.52,7663.93,1653.32,51809,1601,66.08,2.71,33.35,14.7,Partly cloudy.
509,1858,Punjab,Pakistan,8/1/2021,8,2021,30.811346,72.139132,356920,709,11059,18,227274.04,332284.9,123063.09,192428.96,98729.97,337472.87,89029017.81,45975829.4,112769122.2,321.8,165.11,564.35,113939260.1,27.8132,1,1,0.711,0,0.4764,1,21394.85,36979.86,7948.89,4584.52,7924.1,1703.3,51809,1601,53.62,7.83,45.62,22.73,Passing clouds.
