,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Incident_Rate,Case_Fatality_Ratio
2036,Balochistan,Pakistan,2021-08-14 04:21:25,28.328492,65.898403,31507.0,332.0,255.2329767454219,1.0537340908369568
2037,Gilgit-Baltistan,Pakistan,2021-08-14 04:21:25,35.792146,74.982138,9228.0,162.0,910.4326824417116,1.7555266579973992
2038,Islamabad,Pakistan,2021-08-14 04:21:25,33.665087,73.121219,93339.0,830.0,4651.664630025735,0.8892317252166833
2039,Khyber Pakhtunkhwa,Pakistan,2021-08-14 04:21:25,34.485332,72.09169,151466.0,4640.0,496.2295940379585,3.063393764937345
2040,Punjab,Pakistan,2021-08-14 04:21:25,30.811346,72.13913199999998,370599.0,11329.0,336.87007874981987,3.0569429491175097
2041,Sindh,Pakistan,2021-08-14 04:21:25,26.009446,68.77680699999999,409578.0,6384.0,855.3179714067463,1.558677468028068
2042,Azad Jammu and Kashmir,Pakistan,2020-08-15 04:27:31,34.027401,73.947253,2167.0,59.0,53.56746460023643,2.722658052607291
2043,Balochistan,Pakistan,2020-08-15 04:27:31,28.328492,65.898403,12062.0,138.0,97.7122596725578,1.1440888741502238
2044,Gilgit-Baltistan,Pakistan,2020-08-15 04:27:31,35.792146,74.982138,2426.0,60.0,239.34868742995155,2.4732069249793898
2045,Islamabad,Pakistan,2020-08-15 04:27:31,33.665087,73.121219,15342.0,173.0,764.5875652605538,1.1276235171424849
2046,Khyber Pakhtunkhwa,Pakistan,2020-08-15 04:27:31,34.485332,72.09169,35021.0,1236.0,114.73503368943096,3.529310984837669
2047,Punjab,Pakistan,2020-08-15 04:27:31,30.811346,72.13913199999998,94993.0,2180.0,86.34750603936233,2.294905940437717
2048,Sindh,Pakistan,2020-08-15 04:27:31,26.009446,68.77680699999999,125289.0,2307.0,261.63986669103286,1.8413428154107705
2049,Azad Jammu and Kashmir,Pakistan,2021-08-15 04:21:41,34.027401,73.947253,29187.0,664.0,721.4921962561607,2.274985438722719
2050,Balochistan,Pakistan,2021-08-15 04:21:41,28.328492,65.898403,31556.0,334.0,255.62991761127796,1.05843579667892
2051,Gilgit-Baltistan,Pakistan,2021-08-15 04:21:41,35.792146,74.982138,9316.0,163.0,919.1147452998468,1.7496779733791328
2052,Islamabad,Pakistan,2021-08-15 04:21:41,33.665087,73.121219,93783.0,831.0,4673.791919751696,0.8860880969898596
2053,Khyber Pakhtunkhwa,Pakistan,2021-08-15 04:21:41,34.485332,72.09169,152197.0,4654.0,498.6244802384376,3.057878933224702
2054,Punjab,Pakistan,2021-08-15 04:21:41,30.811346,72.13913199999998,371605.0,11347.0,337.7845207726595,3.053511120679216
2055,Sindh,Pakistan,2021-08-15 04:21:41,26.009446,68.77680699999999,410766.0,6413.0,857.7988608833083,1.5612295077976268
2056,Azad Jammu and Kashmir,Pakistan,2020-08-16 04:27:42,34.027401,73.947253,2179.0,60.0,53.86410030637525,2.7535566773749425
2057,Balochistan,Pakistan,2020-08-16 04:27:42,28.328492,65.898403,12144.0,138.0,98.37652806031689,1.1363636363636365
2058,Gilgit-Baltistan,Pakistan,2020-08-16 04:27:42,35.792146,74.982138,2452.0,60.0,241.91384236530965,2.446982055464926
2059,Islamabad,Pakistan,2020-08-16 04:27:42,33.665087,73.121219,15346.0,173.0,764.78691021304,1.127329597289196
2060,Khyber Pakhtunkhwa,Pakistan,2020-08-16 04:27:42,34.485332,72.09169,35091.0,1238.0,114.96436615732908,3.527970134792397
2061,Punjab,Pakistan,2020-08-16 04:27:42,30.811346,72.13913199999998,95203.0,2180.0,86.53839353915987,2.289843807443043
2062,Sindh,Pakistan,2020-08-16 04:27:42,26.009446,68.77680699999999,125632.0,2313.0,262.35615043721185,1.841091441670912
2063,Azad Jammu and Kashmir,Pakistan,2021-08-16 04:21:31,34.027401,73.947253,29452.0,666.0,728.0429014333931,2.2613065326633164
2064,Balochistan,Pakistan,2021-08-16 04:21:31,28.328492,65.898403,31583.0,335.0,255.84864012919857,1.0606972105246493
2065,Gilgit-Baltistan,Pakistan,2021-08-16 04:21:31,35.792146,74.982138,9396.0,164.0,927.0075297163334,1.7454235845040442
2066,Islamabad,Pakistan,2021-08-16 04:21:31,33.665087,73.121219,94108.0,834.0,4689.988697141194,0.8862158371233051
2067,Khyber Pakhtunkhwa,Pakistan,2021-08-16 04:21:31,34.485332,72.09169,152625.0,4668.0,500.026684470729,3.0584766584766583
2068,Punjab,Pakistan,2021-08-16 04:21:31,30.811346,72.13913199999998,372750.0,11372.0,338.8253121406032,3.05083836351442
2069,Sindh,Pakistan,2021-08-16 04:21:31,26.009446,68.77680699999999,412165.0,6439.0,860.7203797197642,1.5622384239321632
2070,Azad Jammu and Kashmir,Pakistan,2020-08-17 04:27:20,34.027401,73.947253,2184.0,60.0,53.98769851726642,2.7472527472527477
2071,Balochistan,Pakistan,2020-08-17 04:27:20,28.328492,65.898403,12295.0,138.0,99.5997539938732,1.1224074827165516
2072,Gilgit-Baltistan,Pakistan,2020-08-17 04:27:20,35.792146,74.982138,2502.0,61.0,246.84683262561367,2.4380495603517187
2073,Islamabad,Pakistan,2020-08-17 04:27:20,33.665087,73.121219,15390.0,173.0,766.9797046903874,1.124106562703054
2074,Khyber Pakhtunkhwa,Pakistan,2020-08-17 04:27:20,34.485332,72.09169,35215.0,1239.0,115.37061224332004,3.518387050972597
2075,Punjab,Pakistan,2020-08-17 04:27:20,30.811346,72.13913199999998,95447.0,2182.0,86.76018663416271,2.286085471518225
2076,Sindh,Pakistan,2020-08-17 04:27:20,26.009446,68.77680699999999,126182.0,2322.0,263.5047103800645,1.840199077522943
2077,Azad Jammu and Kashmir,Pakistan,2021-08-17 04:21:49,34.027401,73.947253,29593.0,669.0,731.5283709805244,2.260669752982124
2078,Balochistan,Pakistan,2021-08-17 04:21:49,28.328492,65.898403,31632.0,335.0,256.2455809950546,1.0590541224076884
2079,Gilgit-Baltistan,Pakistan,2021-08-17 04:21:49,35.792146,74.982138,9442.0,166.0,931.5458807558132,1.7581020970133443
2080,Islamabad,Pakistan,2021-08-17 04:21:49,33.665087,73.121219,94402.0,837.0,4704.640551148926,0.8866337577593695
2081,Khyber Pakhtunkhwa,Pakistan,2021-08-17 04:21:49,34.485332,72.09169,153134.0,4679.0,501.6942591301597,3.0554938811759635
2082,Punjab,Pakistan,2021-08-17 04:21:49,30.811346,72.13913199999998,373718.0,11412.0,339.7052126158603,3.053639375143825
2083,Sindh,Pakistan,2021-08-17 04:21:49,26.009446,68.77680699999999,413379.0,6475.0,863.2555647572609,1.5663592006367038
2084,Azad Jammu and Kashmir,Pakistan,2020-08-18 04:27:56,34.027401,73.947253,2184.0,60.0,53.98769851726642,2.7472527472527477
2085,Balochistan,Pakistan,2020-08-18 04:27:56,28.328492,65.898403,12295.0,138.0,99.5997539938732,1.1224074827165516
2086,Gilgit-Baltistan,Pakistan,2020-08-18 04:27:56,35.792146,74.982138,2502.0,61.0,246.84683262561367,2.4380495603517187
2087,Islamabad,Pakistan,2020-08-18 04:27:56,33.665087,73.121219,15390.0,173.0,766.9797046903874,1.124106562703054
2088,Khyber Pakhtunkhwa,Pakistan,2020-08-18 04:27:56,34.485332,72.09169,35215.0,1239.0,115.37061224332004,3.518387050972597
2089,Punjab,Pakistan,2020-08-18 04:27:56,30.811346,72.13913199999998,95447.0,2182.0,86.76018663416271,2.286085471518225
2090,Sindh,Pakistan,2020-08-18 04:27:56,26.009446,68.77680699999999,126182.0,2322.0,263.5047103800645,1.840199077522943
2091,Azad Jammu and Kashmir,Pakistan,2021-08-18 04:21:35,34.027401,73.947253,29790.0,672.0,736.3981404896367,2.255790533736153
2092,Balochistan,Pakistan,2021-08-18 04:21:35,28.328492,65.898403,31686.0,335.0,256.6830260308959,1.0572492583475352
2093,Gilgit-Baltistan,Pakistan,2021-08-18 04:21:35,35.792146,74.982138,9482.0,168.0,935.4922729640564,1.7717781058848343
2094,Islamabad,Pakistan,2021-08-18 04:21:35,33.665087,73.121219,94714.0,837.0,4720.189457442842,0.8837130730409443
2095,Khyber Pakhtunkhwa,Pakistan,2021-08-18 04:21:35,34.485332,72.09169,153836.0,4696.0,503.9941361653665,3.052601471697132
2096,Punjab,Pakistan,2021-08-18 04:21:35,30.811346,72.13913199999998,374916.0,11434.0,340.7941803528005,3.0497498106242467
2097,Sindh,Pakistan,2021-08-18 04:21:35,26.009446,68.77680699999999,414850.0,6497.0,866.3274405316905,1.5661082318910449
2098,Azad Jammu and Kashmir,Pakistan,2020-08-19 04:27:00,34.027401,73.947253,2199.0,61.0,54.35849315,2.773988176
2099,Balochistan,Pakistan,2020-08-19 04:27:00,28.328492,65.898403,12321.0,138.0,99.81037568,1.120038958
2100,Gilgit-Baltistan,Pakistan,2020-08-19 04:27:00,35.792146,74.982138,2538.0,61.0,250.3985856,2.403467297
2101,Islamabad,Pakistan,2020-08-19 04:27:00,33.665087,73.121219,15401.0,175.0,767.5279033,1.136289851
2102,Khyber Pakhtunkhwa,Pakistan,2020-08-19 04:27:00,34.485332,72.09169,35337.0,1239.0,115.770306,3.506239918
2103,Punjab,Pakistan,2020-08-19 04:27:00,30.811346,72.139132,95611.0,2185.0,86.90926068,2.2853019
2104,Sindh,Pakistan,2020-08-19 04:27:00,26.009446,68.776807,126425.0,2331.0,264.012165,1.843780898
2105,Azad Jammu and Kashmir,Pakistan,2021-08-19 04:21:15,34.027401,73.947253,30111.0,672.0,744.3331456288504,2.2317425525555445
2106,Balochistan,Pakistan,2021-08-19 04:21:15,28.328492,65.898403,31726.0,335.0,257.0070593907784,1.0559162831746831
2107,Gilgit-Baltistan,Pakistan,2021-08-19 04:21:15,35.792146,74.982138,9526.0,169.0,939.833304393124,1.7740919588494646
2108,Islamabad,Pakistan,2021-08-19 04:21:15,33.665087,73.121219,95196.0,839.0,4744.210524217421,0.8813395520820203
2109,Khyber Pakhtunkhwa,Pakistan,2021-08-19 04:21:15,34.485332,72.09169,154606.0,4714.0,506.51679331224585,3.049040787550289
2110,Punjab,Pakistan,2021-08-19 04:21:15,30.811346,72.13913199999998,376252.0,11455.0,342.0085884467504,3.0445020890254404
2111,Sindh,Pakistan,2021-08-19 04:21:15,26.009446,68.77680699999999,416230.0,6529.0,869.2092818428481,1.5686038968839344
2112,Azad Jammu and Kashmir,Pakistan,2020-08-20 04:27:43,34.027401,73.947253,2212.0,61.0,54.67984849825703,2.7576853526220613
2113,Balochistan,Pakistan,2020-08-20 04:27:43,28.328492,65.898403,12370.0,139.0,100.2073165436528,1.1236863379143087
2114,Gilgit-Baltistan,Pakistan,2020-08-20 04:27:43,35.792146,74.982138,2565.0,62.0,253.0624003535968,2.4171539961013644
2115,Islamabad,Pakistan,2020-08-20 04:27:43,33.665087,73.121219,15412.0,175.0,768.0761019290611,1.1354788476511808
2116,Khyber Pakhtunkhwa,Pakistan,2020-08-20 04:27:43,34.485332,72.09169,35401.0,1242.0,115.97998137230648,3.5083754696195024
2117,Punjab,Pakistan,2020-08-20 04:27:43,30.811346,72.13913199999998,95742.0,2186.0,87.02833812197352,2.283219485701155
2118,Sindh,Pakistan,2020-08-20 04:27:43,26.009446,68.77680699999999,126743.0,2336.0,264.6762415217744,1.8430998161634171
2119,Azad Jammu and Kashmir,Pakistan,2021-08-20 04:21:33,34.027401,73.947253,30314.0,672.0,749.3512329910322,2.216797519298014
2120,Balochistan,Pakistan,2021-08-20 04:21:33,28.328492,65.898403,31755.0,335.0,257.2419835766932,1.0549519760667612
2121,Gilgit-Baltistan,Pakistan,2021-08-20 04:21:33,35.792146,74.982138,9526.0,169.0,939.833304393124,1.7740919588494646
2122,Islamabad,Pakistan,2021-08-20 04:21:33,33.665087,73.121219,95491.0,842.0,4758.912214463274,0.8817584903289315
2123,Khyber Pakhtunkhwa,Pakistan,2021-08-20 04:21:33,34.485332,72.09169,155153.0,4730.0,508.30886273996407,3.048603636410511
2124,Punjab,Pakistan,2021-08-20 04:21:33,30.811346,72.13913199999998,377208.0,11479.0,342.87758106487627,3.0431486076647367
2125,Sindh,Pakistan,2021-08-20 04:21:33,26.009446,68.77680699999999,417439.0,6556.0,871.7340254263188,1.5705288676908482
2126,Azad Jammu and Kashmir,Pakistan,2020-08-21 04:27:41,34.027401,73.947253,2219.0,61.0,54.85288599350466,2.7489860297431274
2127,Balochistan,Pakistan,2020-08-21 04:27:41,28.328492,65.898403,12403.0,139.0,100.47464406555584,1.120696605659921
2128,Gilgit-Baltistan,Pakistan,2020-08-21 04:27:41,35.792146,74.982138,2583.0,63.0,254.83827684730616,2.4390243902439024
2129,Islamabad,Pakistan,2020-08-21 04:27:41,33.665087,73.121219,15425.0,175.0,768.7239730246409,1.1345218800648298
2130,Khyber Pakhtunkhwa,Pakistan,2020-08-21 04:27:41,34.485332,72.09169,35468.0,1242.0,116.19948530586612,3.501748054584414
2131,Punjab,Pakistan,2020-08-21 04:27:41,30.811346,72.13913199999998,95800.0,2186.0,87.0810594314414,2.2818371607515657
2132,Sindh,Pakistan,2020-08-21 04:27:41,26.009446,68.77680699999999,127060.0,2343.0,265.33822970701846,1.8440107036045963
2133,Azad Jammu and Kashmir,Pakistan,2021-08-21 04:21:38,34.027401,73.947253,30423.0,675.0,752.0456739884597,2.2187161029484272
2134,Balochistan,Pakistan,2021-08-21 04:21:38,28.328492,65.898403,31781.0,335.0,257.4526052606168,1.0540889210534596
2135,Gilgit-Baltistan,Pakistan,2021-08-21 04:21:38,35.792146,74.982138,9579.0,169.0,945.062274069046,1.764276020461426
2136,Islamabad,Pakistan,2021-08-21 04:21:38,33.665087,73.121219,95709.0,848.0,4769.776514373768,0.8860190786655382
2137,Khyber Pakhtunkhwa,Pakistan,2021-08-21 04:21:38,34.485332,72.09169,155712.0,4750.0,510.14024630503616,3.050503493629264
2138,Punjab,Pakistan,2021-08-21 04:21:38,30.811346,72.13913199999998,378288.0,11505.0,343.8592882066921,3.041333587108235
2139,Sindh,Pakistan,2021-08-21 04:21:38,26.009446,68.77680699999999,418478.0,6566.0,873.9037595729077,1.5690191599080476
2140,Azad Jammu and Kashmir,Pakistan,2020-08-22 04:27:49,34.027401,73.947253,2223.0,61.0,54.951764562217605,2.744039586144849
2141,Balochistan,Pakistan,2020-08-22 04:27:49,28.328492,65.898403,12424.0,139.0,100.64476157949412,1.1188023180940116
2142,Gilgit-Baltistan,Pakistan,2020-08-22 04:27:49,35.792146,74.982138,2604.0,63.0,256.9101327566339,2.419354838709677
2143,Islamabad,Pakistan,2020-08-22 04:27:49,33.665087,73.121219,15453.0,175.0,770.1193876920439,1.1324661877952502
2144,Khyber Pakhtunkhwa,Pakistan,2020-08-22 04:27:49,34.485332,72.09169,35545.0,1243.0,116.45175102055408,3.496975664650443
2145,Punjab,Pakistan,2020-08-22 04:27:49,30.811346,72.13913199999998,95958.0,2188.0,87.22467955033666,2.2801642385210195
2146,Sindh,Pakistan,2020-08-22 04:27:49,26.009446,68.77680699999999,127381.0,2350.0,266.00857105548334,1.84485912341715
2147,Azad Jammu and Kashmir,Pakistan,2021-08-22 04:21:29,34.027401,73.947253,30597.0,678.0,756.3468917274729,2.2159035199529367
2148,Balochistan,Pakistan,2021-08-22 04:21:29,28.328492,65.898403,31819.0,335.0,257.7604369525052,1.0528300700839122
2149,Gilgit-Baltistan,Pakistan,2021-08-22 04:21:29,35.792146,74.982138,9617.0,170.0,948.8113466668772,1.7677030258916502
2150,Islamabad,Pakistan,2021-08-22 04:21:29,33.665087,73.121219,96030.0,851.0,4785.773946810779,0.8861814016453192
2151,Khyber Pakhtunkhwa,Pakistan,2021-08-22 04:21:29,34.485332,72.09169,156365.0,4772.0,512.2795906127144,3.0518338502861893
2152,Punjab,Pakistan,2021-08-22 04:21:29,30.811346,72.13913199999998,379574.0,11527.0,345.0282468959284,3.036825493843098
2153,Sindh,Pakistan,2021-08-22 04:21:29,26.009446,68.77680699999999,419810.0,6590.0,876.6853629254164,1.5697577475524642
2154,Azad Jammu and Kashmir,Pakistan,2020-08-23 04:27:48,34.027401,73.947253,2241.0,61.0,55.39671812142585,2.721999107541276
2155,Balochistan,Pakistan,2020-08-23 04:27:48,28.328492,65.898403,12473.0,141.0,101.04170244535015,1.1304417541890484
2156,Gilgit-Baltistan,Pakistan,2020-08-23 04:27:48,35.792146,74.982138,2638.0,63.0,260.26456613364064,2.388172858225929
2157,Islamabad,Pakistan,2020-08-23 04:27:48,33.665087,73.121219,15472.0,175.0,771.0662762163531,1.1310754912099277
2158,Khyber Pakhtunkhwa,Pakistan,2020-08-23 04:27:48,34.485332,72.09169,35602.0,1246.0,116.63849317298538,3.499803381832481
2159,Punjab,Pakistan,2020-08-23 04:27:48,30.811346,72.13913199999998,96057.0,2188.0,87.3146693716698,2.277814214476821
2160,Sindh,Pakistan,2020-08-23 04:27:48,26.009446,68.77680699999999,127691.0,2357.0,266.65594120509115,1.845862276902836
2161,Azad Jammu and Kashmir,Pakistan,2021-08-23 04:21:27,34.027401,73.947253,30746.0,680.0,760.03011841203,2.211669810707084
2162,Balochistan,Pakistan,2021-08-23 04:21:27,28.328492,65.898403,31845.0,335.0,257.97105863642867,1.0519704820222957
2163,Gilgit-Baltistan,Pakistan,2021-08-23 04:21:27,35.792146,74.982138,9656.0,170.0,952.6590790699142,1.7605633802816902
2164,Islamabad,Pakistan,2021-08-23 04:21:27,33.665087,73.121219,96390.0,852.0,4803.714992534531,0.8839091192032369
2165,Khyber Pakhtunkhwa,Pakistan,2021-08-23 04:21:27,34.485332,72.09169,157148.0,4797.0,514.8448380750607,3.0525364624430478
2166,Punjab,Pakistan,2021-08-23 04:21:27,30.811346,72.13913199999998,380844.0,11557.0,346.1826617756563,3.034575836825577
2167,Sindh,Pakistan,2021-08-23 04:21:27,26.009446,68.77680699999999,420955.0,6612.0,879.0764558973552,1.5707142093572948
2168,Azad Jammu and Kashmir,Pakistan,2020-08-24 04:27:56,34.027401,73.947253,2254.0,61.0,55.71807346974291,2.7062999112688555
2169,Balochistan,Pakistan,2020-08-24 04:27:56,28.328492,65.898403,12527.0,141.0,101.47914748119148,1.1255687714536602
2170,Gilgit-Baltistan,Pakistan,2020-08-24 04:27:56,35.792146,74.982138,2682.0,64.0,264.60559756270817,2.38627889634601
2171,Islamabad,Pakistan,2020-08-24 04:27:56,33.665087,73.121219,15515.0,175.0,773.2092344555791,1.1279407025459234
2172,Khyber Pakhtunkhwa,Pakistan,2020-08-24 04:27:56,34.485332,72.09169,35766.0,1248.0,117.17578638348957,3.4893474249287038
2173,Punjab,Pakistan,2020-08-24 04:27:56,30.811346,72.13913199999998,96233.0,2188.0,87.47465127626202,2.2736483326925274
2174,Sindh,Pakistan,2020-08-24 04:27:56,26.009446,68.77680699999999,128284.0,2367.0,267.89429765256693,1.845124879174332
2175,Azad Jammu and Kashmir,Pakistan,2021-08-24 04:21:19,34.027401,73.947253,30865.0,685.0,762.9717558312401,2.219342297100275
2176,Balochistan,Pakistan,2021-08-24 04:21:19,28.328492,65.898403,31865.0,336.0,258.13307531637,1.054448454417072
2177,Gilgit-Baltistan,Pakistan,2021-08-24 04:21:19,35.792146,74.982138,9687.0,170.0,955.7175330313028,1.7549292866728603
2178,Islamabad,Pakistan,2021-08-24 04:21:19,33.665087,73.121219,96771.0,852.0,4822.702599258835,0.8804290541587872
2179,Khyber Pakhtunkhwa,Pakistan,2021-08-24 04:21:19,34.485332,72.09169,157721.0,4819.0,516.7220881337123,3.055395286613704
2180,Punjab,Pakistan,2021-08-24 04:21:19,30.811346,72.13913199999998,382332.0,11605.0,347.5352360599358,3.035320088300221
2181,Sindh,Pakistan,2021-08-24 04:21:19,26.009446,68.77680699999999,422418.0,6627.0,882.1316253453433,1.5688251921082907
2182,Azad Jammu and Kashmir,Pakistan,2020-08-25 04:28:02,34.027401,73.947253,2254.0,61.0,55.71807346974291,2.7062999112688555
2183,Balochistan,Pakistan,2020-08-25 04:28:02,28.328492,65.898403,12527.0,141.0,101.47914748119148,1.1255687714536602
2184,Gilgit-Baltistan,Pakistan,2020-08-25 04:28:02,35.792146,74.982138,2682.0,64.0,264.60559756270817,2.38627889634601
2185,Islamabad,Pakistan,2020-08-25 04:28:02,33.665087,73.121219,15515.0,175.0,773.2092344555791,1.1279407025459234
2186,Khyber Pakhtunkhwa,Pakistan,2020-08-25 04:28:02,34.485332,72.09169,35766.0,1248.0,117.17578638348957,3.4893474249287038
2187,Punjab,Pakistan,2020-08-25 04:28:02,30.811346,72.13913199999998,96233.0,2188.0,87.47465127626202,2.2736483326925274
2188,Sindh,Pakistan,2020-08-25 04:28:02,26.009446,68.77680699999999,128284.0,2367.0,267.89429765256693,1.845124879174332
2189,Azad Jammu and Kashmir,Pakistan,2021-08-25 04:21:41,34.027401,73.947253,31087.0,686.0,768.4595163948082,2.2067102004053143
2190,Balochistan,Pakistan,2021-08-25 04:21:41,28.328492,65.898403,31928.0,338.0,258.64342785818485,1.0586319218241045
2191,Gilgit-Baltistan,Pakistan,2021-08-25 04:21:41,35.792146,74.982138,9739.0,171.0,960.847842902019,1.7558270869699149
2192,Islamabad,Pakistan,2021-08-25 04:21:41,33.665087,73.121219,96980.0,855.0,4833.118373026236,0.8816250773355331
2193,Khyber Pakhtunkhwa,Pakistan,2021-08-25 04:21:41,34.485332,72.09169,158243.0,4839.0,518.4322531086099,3.0579551702129004
2194,Punjab,Pakistan,2021-08-25 04:21:41,30.811346,72.13913199999998,383742.0,11633.0,348.8169092728621,3.03146384810628
2195,Sindh,Pakistan,2021-08-25 04:21:41,26.009446,68.77680699999999,424139.0,6698.0,885.7255738210695,1.5791992719367942
2196,Azad Jammu and Kashmir,Pakistan,2020-08-26 04:28:11,34.027401,73.947253,2257.0,61.0,55.79223239627762,2.702702702702702
2197,Balochistan,Pakistan,2020-08-26 04:28:11,28.328492,65.898403,12560.0,141.0,101.74647500309452,1.122611464968153
2198,Gilgit-Baltistan,Pakistan,2020-08-26 04:28:11,35.792146,74.982138,2720.0,65.0,268.35467016053923,2.389705882352941
2199,Islamabad,Pakistan,2020-08-26 04:28:11,33.665087,73.121219,15531.0,175.0,774.0066142655236,1.1267787006631895
2200,Khyber Pakhtunkhwa,Pakistan,2020-08-26 04:28:11,34.485332,72.09169,35796.0,1248.0,117.27407172687448,3.4864230640295006
2201,Punjab,Pakistan,2020-08-26 04:28:11,30.811346,72.13913199999998,96391.0,2192.0,87.61827139515728,2.2740712307165607
2202,Sindh,Pakistan,2020-08-26 04:28:11,26.009446,68.77680699999999,128456.0,2373.0,268.25348367105903,1.847325154138382
2203,Azad Jammu and Kashmir,Pakistan,2021-08-26 04:21:28,34.027401,73.947253,31294.0,688.0,773.5764823257031,2.1985045056560364
2204,Balochistan,Pakistan,2021-08-26 04:21:28,28.328492,65.898403,32014.0,338.0,259.3400995819322,1.0557880927094396
2205,Gilgit-Baltistan,Pakistan,2021-08-26 04:21:28,35.792146,74.982138,9769.0,171.0,963.8076370582014,1.7504350496468422
2206,Islamabad,Pakistan,2021-08-26 04:21:28,33.665087,73.121219,97542.0,856.0,4861.126338850537,0.8775706874987185
2207,Khyber Pakhtunkhwa,Pakistan,2021-08-26 04:21:28,34.485332,72.09169,158964.0,4859.0,520.7943775279605,3.0566669182959663
2208,Punjab,Pakistan,2021-08-26 04:21:28,30.811346,72.13913199999998,385258.0,11666.0,350.1949352237813,3.0281006494349243
2209,Sindh,Pakistan,2021-08-26 04:21:28,26.009446,68.77680699999999,425570.0,6742.0,888.7139179632918,1.584228211575064
2210,Azad Jammu and Kashmir,Pakistan,2020-08-27 04:28:15,34.027401,73.947253,2265.0,61.0,55.9899895337035,2.693156732891832
2211,Balochistan,Pakistan,2020-08-27 04:28:15,28.328492,65.898403,12664.0,141.0,102.58896173878892,1.1133922931143398
2212,Gilgit-Baltistan,Pakistan,2020-08-27 04:28:15,35.792146,74.982138,2745.0,65.0,270.8211652906912,2.3679417122040074
2213,Islamabad,Pakistan,2020-08-27 04:28:15,33.665087,73.121219,15546.0,175.0,774.7541578373465,1.1256914962048117
2214,Khyber Pakhtunkhwa,Pakistan,2020-08-27 04:28:15,34.485332,72.09169,35831.0,1248.0,117.38873796082352,3.483017498813876
2215,Punjab,Pakistan,2020-08-27 04:28:15,30.811346,72.13913199999998,96466.0,2193.0,87.68644550222783,2.27333982957726
2216,Sindh,Pakistan,2020-08-27 04:28:15,26.009446,68.77680699999999,128676.0,2384.0,268.7129076482001,1.8527153470732691
2217,Azad Jammu and Kashmir,Pakistan,2021-08-27 04:21:37,34.027401,73.947253,31478.0,689.0,778.1248964864984,2.188830294173709
2218,Balochistan,Pakistan,2021-08-27 04:21:37,28.328492,65.898403,32014.0,338.0,259.3400995819322,1.0557880927094396
2219,Gilgit-Baltistan,Pakistan,2021-08-27 04:21:37,35.792146,74.982138,9795.0,172.0,966.3727919935596,1.7559979581419092
2220,Islamabad,Pakistan,2021-08-27 04:21:37,33.665087,73.121219,97956.0,860.0,4881.7585414328505,0.877945199885663
2221,Khyber Pakhtunkhwa,Pakistan,2021-08-27 04:21:37,34.485332,72.09169,159483.0,4884.0,522.4947139685194,3.062395365023231
2222,Punjab,Pakistan,2021-08-27 04:21:37,30.811346,72.13913199999998,386578.0,11706.0,351.3947995082229,3.028108169632002
2223,Sindh,Pakistan,2021-08-27 04:21:37,26.009446,68.77680699999999,427037.0,6766.0,891.7774405745005,1.5844060350742442
2224,Azad Jammu and Kashmir,Pakistan,2020-08-28 04:28:11,34.027401,73.947253,2272.0,61.0,56.16302702895115,2.684859154929577
2225,Balochistan,Pakistan,2020-08-28 04:28:11,28.328492,65.898403,12721.0,141.0,103.05070927662145,1.108403427403506
2226,Gilgit-Baltistan,Pakistan,2020-08-28 04:28:11,35.792146,74.982138,2773.0,67.0,273.5836398364615,2.416155787955283
2227,Islamabad,Pakistan,2020-08-28 04:28:11,33.665087,73.121219,15562.0,175.0,775.551537647291,1.1245341215782032
2228,Khyber Pakhtunkhwa,Pakistan,2020-08-28 04:28:11,34.485332,72.09169,35893.0,1249.0,117.591861003819,3.4797871451257905
2229,Punjab,Pakistan,2020-08-28 04:28:11,30.811346,72.13913199999998,96540.0,2193.0,87.75371062120409,2.271597265382225
2230,Sindh,Pakistan,2020-08-28 04:28:11,26.009446,68.77680699999999,128877.0,2388.0,269.1326541000426,1.852929537465956
2231,Azad Jammu and Kashmir,Pakistan,2021-08-28 04:21:28,34.027401,73.947253,31649.0,693.0,782.3519552989767,2.1896426427375277
2232,Balochistan,Pakistan,2021-08-28 04:21:28,28.328492,65.898403,32111.0,338.0,260.12588047964715,1.052598797919716
2233,Gilgit-Baltistan,Pakistan,2021-08-28 04:21:28,35.792146,74.982138,9835.0,172.0,970.3191842018028,1.7488561260803257
2234,Islamabad,Pakistan,2021-08-28 04:21:28,33.665087,73.121219,98339.0,861.0,4900.845820633399,0.8755427653321673
2235,Khyber Pakhtunkhwa,Pakistan,2021-08-28 04:21:28,34.485332,72.09169,160088.0,4909.0,524.4768017267819,3.066438458847634
2236,Punjab,Pakistan,2021-08-28 04:21:28,30.811346,72.13913199999998,388296.0,11759.0,352.9564410541854,3.02835980798154
2237,Sindh,Pakistan,2021-08-28 04:21:28,26.009446,68.77680699999999,428254.0,6803.0,894.3188904844127,1.5885432476987955
2238,Azad Jammu and Kashmir,Pakistan,2020-08-29 04:28:19,34.027401,73.947253,2277.0,61.0,56.28662523984233,2.678963548528766
2239,Balochistan,Pakistan,2020-08-29 04:28:19,28.328492,65.898403,12742.0,141.0,103.22082679055973,1.1065766755611364
2240,Gilgit-Baltistan,Pakistan,2020-08-29 04:28:19,35.792146,74.982138,2816.0,67.0,277.8260114603229,2.379261363636364
2241,Islamabad,Pakistan,2020-08-29 04:28:19,33.665087,73.121219,15578.0,175.0,776.3489174572355,1.123379124406214
